event_id,fold,entry_decision_utc,feature_cutoff_utc,uses_post_entry_data,feature_cutoff_le_decision,pass
2024H1|D_SHOCK_FAILURE|2024-04-03T15:00:00+00:00|1,2024H1,2024-04-03 15:00:00+00:00,2024-04-03 15:00:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-04-04T13:15:00+00:00|1,2024H1,2024-04-04 13:15:00+00:00,2024-04-04 13:15:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-04-04T20:00:00+00:00|1,2024H1,2024-04-04 20:00:00+00:00,2024-04-04 20:00:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-04-12T01:15:00+00:00|1,2024H1,2024-04-12 01:15:00+00:00,2024-04-12 01:15:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-04-19T02:00:00+00:00|1,2024H1,2024-04-19 02:00:00+00:00,2024-04-19 02:00:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-04-24T15:00:00+00:00|-1,2024H1,2024-04-24 15:00:00+00:00,2024-04-24 15:00:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-04-26T04:15:00+00:00|1,2024H1,2024-04-26 04:15:00+00:00,2024-04-26 04:15:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-05-01T22:15:00+00:00|1,2024H1,2024-05-01 22:15:00+00:00,2024-05-01 22:15:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-05-09T13:00:00+00:00|1,2024H1,2024-05-09 13:00:00+00:00,2024-05-09 13:00:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-05-16T01:15:00+00:00|1,2024H1,2024-05-16 01:15:00+00:00,2024-05-16 01:15:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-05-24T14:30:00+00:00|1,2024H1,2024-05-24 14:30:00+00:00,2024-05-24 14:30:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-05-28T01:15:00+00:00|-1,2024H1,2024-05-28 01:15:00+00:00,2024-05-28 01:15:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-05-30T07:30:00+00:00|1,2024H1,2024-05-30 07:30:00+00:00,2024-05-30 07:30:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-06-12T18:45:00+00:00|1,2024H1,2024-06-12 18:45:00+00:00,2024-06-12 18:45:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-06-18T13:45:00+00:00|-1,2024H1,2024-06-18 13:45:00+00:00,2024-06-18 13:45:00+00:00,False,True,True
2024H1|D_SHOCK_FAILURE|2024-06-21T01:15:00+00:00|-1,2024H1,2024-06-21 01:15:00+00:00,2024-06-21 01:15:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-07-02T14:00:00+00:00|1,2024H2,2024-07-02 14:00:00+00:00,2024-07-02 14:00:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-07-05T12:45:00+00:00|1,2024H2,2024-07-05 12:45:00+00:00,2024-07-05 12:45:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-07-11T23:30:00+00:00|-1,2024H2,2024-07-11 23:30:00+00:00,2024-07-11 23:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-07-18T00:00:00+00:00|1,2024H2,2024-07-18 00:00:00+00:00,2024-07-18 00:00:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-07-25T14:30:00+00:00|1,2024H2,2024-07-25 14:30:00+00:00,2024-07-25 14:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-08-02T13:30:00+00:00|-1,2024H2,2024-08-02 13:30:00+00:00,2024-08-02 13:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-08-30T14:30:00+00:00|1,2024H2,2024-08-30 14:30:00+00:00,2024-08-30 14:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-09-05T15:00:00+00:00|-1,2024H2,2024-09-05 15:00:00+00:00,2024-09-05 15:00:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-09-06T14:00:00+00:00|-1,2024H2,2024-09-06 14:00:00+00:00,2024-09-06 14:00:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-09-12T01:30:00+00:00|1,2024H2,2024-09-12 01:30:00+00:00,2024-09-12 01:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-09-13T08:30:00+00:00|1,2024H2,2024-09-13 08:30:00+00:00,2024-09-13 08:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-09-26T14:45:00+00:00|-1,2024H2,2024-09-26 14:45:00+00:00,2024-09-26 14:45:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-09-27T05:45:00+00:00|-1,2024H2,2024-09-27 05:45:00+00:00,2024-09-27 05:45:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-10-07T13:30:00+00:00|1,2024H2,2024-10-07 13:30:00+00:00,2024-10-07 13:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-10-10T15:00:00+00:00|-1,2024H2,2024-10-10 15:00:00+00:00,2024-10-10 15:00:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-10-15T08:30:00+00:00|1,2024H2,2024-10-15 08:30:00+00:00,2024-10-15 08:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-10-15T15:00:00+00:00|1,2024H2,2024-10-15 15:00:00+00:00,2024-10-15 15:00:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-10-31T07:15:00+00:00|1,2024H2,2024-10-31 07:15:00+00:00,2024-10-31 07:15:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-10-31T14:15:00+00:00|-1,2024H2,2024-10-31 14:15:00+00:00,2024-10-31 14:15:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-11-06T00:15:00+00:00|1,2024H2,2024-11-06 00:15:00+00:00,2024-11-06 00:15:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-11-06T07:45:00+00:00|1,2024H2,2024-11-06 07:45:00+00:00,2024-11-06 07:45:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-11-21T07:30:00+00:00|-1,2024H2,2024-11-21 07:30:00+00:00,2024-11-21 07:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-12-02T00:30:00+00:00|-1,2024H2,2024-12-02 00:30:00+00:00,2024-12-02 00:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-12-11T14:15:00+00:00|-1,2024H2,2024-12-11 14:15:00+00:00,2024-12-11 14:15:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-12-18T19:45:00+00:00|1,2024H2,2024-12-18 19:45:00+00:00,2024-12-18 19:45:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-12-27T01:15:00+00:00|-1,2024H2,2024-12-27 01:15:00+00:00,2024-12-27 01:15:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-12-30T06:30:00+00:00|-1,2024H2,2024-12-30 06:30:00+00:00,2024-12-30 06:30:00+00:00,False,True,True
2024H2|D_SHOCK_FAILURE|2024-12-30T15:45:00+00:00|1,2024H2,2024-12-30 15:45:00+00:00,2024-12-30 15:45:00+00:00,False,True,True
