trade_id,strategy,entry_utc,session_key,prior_session_loss_count,decision,source_pnl_jpy
F05|2021-09-07T14:15:00.295000+00:00|1,F05,2021-09-07T14:15:00.295000+00:00,2021-09-07|LONDON_NY_OVERLAP,0,ACCEPT,84.00000000000318
F05|2021-09-07T15:30:00.015000+00:00|1,F05,2021-09-07T15:30:00.015000+00:00,2021-09-07|LONDON_NY_OVERLAP,0,ACCEPT,51.9999999999925
F05|2021-09-07T19:00:00.058000+00:00|1,F05,2021-09-07T19:00:00.058000+00:00,2021-09-07|NEW_YORK,0,ACCEPT,-16.999999999995907
F05|2021-09-07T19:45:17.936000+00:00|1,F05,2021-09-07T19:45:17.936000+00:00,2021-09-07|NEW_YORK,0,ACCEPT,-6.000000000000227
F05|2021-09-08T00:15:02.770000+00:00|1,F05,2021-09-08T00:15:02.770000+00:00,2021-09-08|ASIA,0,ACCEPT,-132.99999999999557
F05|2021-09-08T05:30:00.172000+00:00|1,F05,2021-09-08T05:30:00.172000+00:00,2021-09-08|ASIA,2,BLOCK,-103.9999999999992
B02|2021-09-08T07:30:01.507000+00:00|-1,B02,2021-09-08T07:30:01.507000+00:00,2021-09-08|LONDON,0,ACCEPT,-20.000000000010232
F05|2021-09-09T02:15:00.350000+00:00|-1,F05,2021-09-09T02:15:00.350000+00:00,2021-09-09|ASIA,0,ACCEPT,207.00000000000784
F05|2021-09-09T06:15:00.129000+00:00|-1,F05,2021-09-09T06:15:00.129000+00:00,2021-09-09|ASIA,0,ACCEPT,221.00000000000364
B02|2021-09-09T07:15:00.093000+00:00|-1,B02,2021-09-09T07:15:00.093000+00:00,2021-09-09|LONDON,0,ACCEPT,280.00000000000114
F05|2021-09-09T07:15:00.093000+00:00|-1,F05,2021-09-09T07:15:00.093000+00:00,2021-09-09|LONDON,0,ACCEPT,192.99999999999784
F05|2021-09-09T08:15:01.861000+00:00|-1,F05,2021-09-09T08:15:01.861000+00:00,2021-09-09|LONDON,0,ACCEPT,105.99999999999454
F05|2021-09-09T12:00:00.103000+00:00|-1,F05,2021-09-09T12:00:00.103000+00:00,2021-09-09|LONDON,0,ACCEPT,161.00000000000136
F05|2021-09-09T13:15:00.322000+00:00|-1,F05,2021-09-09T13:15:00.322000+00:00,2021-09-09|LONDON_NY_OVERLAP,0,ACCEPT,67.00000000000728
F05|2021-09-09T15:30:00.200000+00:00|-1,F05,2021-09-09T15:30:00.200000+00:00,2021-09-09|LONDON_NY_OVERLAP,0,ACCEPT,-22.00000000000557
F05|2021-09-09T16:30:00.094000+00:00|-1,F05,2021-09-09T16:30:00.094000+00:00,2021-09-09|NEW_YORK,0,ACCEPT,-13.999999999995794
B02|2021-09-10T07:30:01.159000+00:00|1,B02,2021-09-10T07:30:01.159000+00:00,2021-09-10|LONDON,0,ACCEPT,-86.99999999998909
F05|2021-09-13T05:30:00.294000+00:00|1,F05,2021-09-13T05:30:00.294000+00:00,2021-09-13|ASIA,0,ACCEPT,3.0000000000001137
F05|2021-09-13T06:00:00.420000+00:00|1,F05,2021-09-13T06:00:00.420000+00:00,2021-09-13|ASIA,0,ACCEPT,-85.00000000000796
B02|2021-09-13T07:15:00.274000+00:00|1,B02,2021-09-13T07:15:00.274000+00:00,2021-09-13|LONDON,0,ACCEPT,-132.000000000005
F05|2021-09-13T07:15:00.274000+00:00|1,F05,2021-09-13T07:15:00.274000+00:00,2021-09-13|LONDON,0,ACCEPT,-201.00000000000762
B02|2021-09-14T11:00:00.083000+00:00|1,B02,2021-09-14T11:00:00.083000+00:00,2021-09-14|LONDON,0,ACCEPT,-402.9999999999916
F05|2021-09-14T11:00:00.083000+00:00|1,F05,2021-09-14T11:00:00.083000+00:00,2021-09-14|LONDON,0,ACCEPT,-509.9999999999909
B02|2021-09-14T13:00:00.374000+00:00|-1,B02,2021-09-14T13:00:00.374000+00:00,2021-09-14|LONDON_NY_OVERLAP,0,ACCEPT,-12.999999999991019
F05|2021-09-14T13:00:00.374000+00:00|-1,F05,2021-09-14T13:00:00.374000+00:00,2021-09-14|LONDON_NY_OVERLAP,0,ACCEPT,180.00000000000682
F05|2021-09-14T14:15:00.246000+00:00|-1,F05,2021-09-14T14:15:00.246000+00:00,2021-09-14|LONDON_NY_OVERLAP,1,ACCEPT,57.999999999992724
F05|2021-09-14T17:30:01.268000+00:00|-1,F05,2021-09-14T17:30:01.268000+00:00,2021-09-14|NEW_YORK,0,ACCEPT,-81.99999999999363
F05|2021-09-15T06:15:01.799000+00:00|-1,F05,2021-09-15T06:15:01.799000+00:00,2021-09-15|ASIA,1,ACCEPT,239.00000000000432
F05|2021-09-15T06:45:03.918000+00:00|-1,F05,2021-09-15T06:45:03.918000+00:00,2021-09-15|ASIA,1,ACCEPT,214.9999999999892
B02|2021-09-15T08:00:00.978000+00:00|-1,B02,2021-09-15T08:00:00.978000+00:00,2021-09-15|LONDON,0,ACCEPT,78.00000000000296
F05|2021-09-15T08:00:00.978000+00:00|-1,F05,2021-09-15T08:00:00.978000+00:00,2021-09-15|LONDON,0,ACCEPT,36.000000000001364
F05|2021-09-15T08:45:00.480000+00:00|-1,F05,2021-09-15T08:45:00.480000+00:00,2021-09-15|LONDON,0,ACCEPT,-48.00000000000182
F05|2021-09-15T11:00:00.806000+00:00|-1,F05,2021-09-15T11:00:00.806000+00:00,2021-09-15|LONDON,0,ACCEPT,-141.9999999999959
F05|2021-09-15T12:15:00.071000+00:00|-1,F05,2021-09-15T12:15:00.071000+00:00,2021-09-15|LONDON,0,ACCEPT,-186.00000000000705
B02|2021-09-16T12:45:00.066000+00:00|1,B02,2021-09-16T12:45:00.066000+00:00,2021-09-16|LONDON,0,ACCEPT,165.99999999999682
F05|2021-09-16T12:45:00.066000+00:00|1,F05,2021-09-16T12:45:00.066000+00:00,2021-09-16|LONDON,0,ACCEPT,108.99999999999466
F05|2021-09-17T01:45:10.185000+00:00|1,F05,2021-09-17T01:45:10.185000+00:00,2021-09-17|ASIA,0,ACCEPT,140.00000000000057
B02|2021-09-17T07:45:02.145000+00:00|1,B02,2021-09-17T07:45:02.145000+00:00,2021-09-17|LONDON,0,ACCEPT,-6.999999999990791
F05|2021-09-17T07:45:02.145000+00:00|1,F05,2021-09-17T07:45:02.145000+00:00,2021-09-17|LONDON,0,ACCEPT,-4.9999999999954525
F05|2021-09-17T08:45:00.395000+00:00|1,F05,2021-09-17T08:45:00.395000+00:00,2021-09-17|LONDON,1,ACCEPT,23.000000000010346
F05|2021-09-17T12:15:04.489000+00:00|1,F05,2021-09-17T12:15:04.489000+00:00,2021-09-17|LONDON,0,ACCEPT,-69.00000000000261
F05|2021-09-17T13:15:00.024000+00:00|1,F05,2021-09-17T13:15:00.024000+00:00,2021-09-17|LONDON_NY_OVERLAP,0,ACCEPT,-144.99999999999602
B02|2021-09-20T07:15:00.450000+00:00|-1,B02,2021-09-20T07:15:00.450000+00:00,2021-09-20|LONDON,0,ACCEPT,-22.999999999996135
F05|2021-09-20T07:15:00.450000+00:00|-1,F05,2021-09-20T07:15:00.450000+00:00,2021-09-20|LONDON,0,ACCEPT,257.000000000005
F05|2021-09-20T08:15:01.157000+00:00|-1,F05,2021-09-20T08:15:01.157000+00:00,2021-09-20|LONDON,1,ACCEPT,258.0000000000098
F05|2021-09-20T10:45:02.041000+00:00|-1,F05,2021-09-20T10:45:02.041000+00:00,2021-09-20|LONDON,1,ACCEPT,207.9999999999984
F05|2021-09-20T12:15:00.724000+00:00|-1,F05,2021-09-20T12:15:00.724000+00:00,2021-09-20|LONDON,1,ACCEPT,60.99999999999284
F05|2021-09-20T16:45:00.112000+00:00|-1,F05,2021-09-20T16:45:00.112000+00:00,2021-09-20|NEW_YORK,0,ACCEPT,-152.00000000000102
F05|2021-09-20T17:15:02.333000+00:00|-1,F05,2021-09-20T17:15:02.333000+00:00,2021-09-20|NEW_YORK,0,ACCEPT,-200.00000000000284
F05|2021-09-20T18:45:04.187000+00:00|-1,F05,2021-09-20T18:45:04.187000+00:00,2021-09-20|NEW_YORK,0,ACCEPT,-233.99999999999466
B02|2021-09-21T07:15:01.914000+00:00|1,B02,2021-09-21T07:15:01.914000+00:00,2021-09-21|LONDON,0,ACCEPT,-4.0000000000048885
B02|2021-09-21T11:45:02.454000+00:00|-1,B02,2021-09-21T11:45:02.454000+00:00,2021-09-21|LONDON,1,ACCEPT,-16.999999999995907
F05|2021-09-21T13:00:00.028000+00:00|-1,F05,2021-09-21T13:00:00.028000+00:00,2021-09-21|LONDON_NY_OVERLAP,0,ACCEPT,54.99999999999261
F05|2021-09-22T18:45:00.169000+00:00|1,F05,2021-09-22T18:45:00.169000+00:00,2021-09-22|NEW_YORK,0,ACCEPT,85.99999999999852
F05|2021-09-23T02:15:44.173000+00:00|1,F05,2021-09-23T02:15:44.173000+00:00,2021-09-23|ASIA,0,ACCEPT,-60.000000000002274
B02|2021-09-23T07:15:00.083000+00:00|1,B02,2021-09-23T07:15:00.083000+00:00,2021-09-23|LONDON,0,ACCEPT,-1.0000000000047748
F05|2021-09-23T07:15:00.083000+00:00|1,F05,2021-09-23T07:15:00.083000+00:00,2021-09-23|LONDON,0,ACCEPT,221.9999999999942
F05|2021-09-23T09:15:01.187000+00:00|1,F05,2021-09-23T09:15:01.187000+00:00,2021-09-23|LONDON,1,ACCEPT,171.99999999999704
F05|2021-09-23T12:00:00+00:00|1,F05,2021-09-23T12:00:00+00:00,2021-09-23|LONDON,2,BLOCK,237.00000000000898
F05|2021-09-23T13:00:00.082000+00:00|1,F05,2021-09-23T13:00:00.082000+00:00,2021-09-23|LONDON_NY_OVERLAP,0,ACCEPT,242.00000000000443
F05|2021-09-23T15:15:07.830000+00:00|1,F05,2021-09-23T15:15:07.830000+00:00,2021-09-23|LONDON_NY_OVERLAP,0,ACCEPT,108.99999999999466
F05|2021-09-23T18:30:09.864000+00:00|1,F05,2021-09-23T18:30:09.864000+00:00,2021-09-23|NEW_YORK,0,ACCEPT,152.00000000000102
F05|2021-09-23T19:45:01.234000+00:00|1,F05,2021-09-23T19:45:01.234000+00:00,2021-09-23|NEW_YORK,0,ACCEPT,112.99999999999955
F05|2021-09-24T00:30:00.221000+00:00|1,F05,2021-09-24T00:30:00.221000+00:00,2021-09-24|ASIA,0,ACCEPT,-44.00000000001114
F05|2021-09-24T03:30:00.798000+00:00|1,F05,2021-09-24T03:30:00.798000+00:00,2021-09-24|ASIA,0,ACCEPT,73.99999999999807
F05|2021-09-24T05:45:01.625000+00:00|1,F05,2021-09-24T05:45:01.625000+00:00,2021-09-24|ASIA,0,ACCEPT,206.99999999999363
F05|2021-09-24T07:00:00.104000+00:00|1,F05,2021-09-24T07:00:00.104000+00:00,2021-09-24|LONDON,0,ACCEPT,148.00000000001035
F05|2021-09-24T13:15:00.136000+00:00|1,F05,2021-09-24T13:15:00.136000+00:00,2021-09-24|LONDON_NY_OVERLAP,0,ACCEPT,125.0
F05|2021-09-24T14:15:00.093000+00:00|1,F05,2021-09-24T14:15:00.093000+00:00,2021-09-24|LONDON_NY_OVERLAP,0,ACCEPT,75.00000000000284
F05|2021-09-24T17:00:07.533000+00:00|1,F05,2021-09-24T17:00:07.533000+00:00,2021-09-24|NEW_YORK,0,ACCEPT,-21.000000000000796
F05|2021-09-24T18:45:00.126000+00:00|1,F05,2021-09-24T18:45:00.126000+00:00,2021-09-24|NEW_YORK,0,ACCEPT,-153.99999999999636
B02|2021-09-27T08:30:03.193000+00:00|1,B02,2021-09-27T08:30:03.193000+00:00,2021-09-27|LONDON,0,ACCEPT,128.0000000000001
F05|2021-09-27T08:30:03.193000+00:00|1,F05,2021-09-27T08:30:03.193000+00:00,2021-09-27|LONDON,0,ACCEPT,56.000000000011596
F05|2021-09-27T11:30:01.379000+00:00|1,F05,2021-09-27T11:30:01.379000+00:00,2021-09-27|LONDON,0,ACCEPT,12.000000000000455
F05|2021-09-28T01:30:00.075000+00:00|1,F05,2021-09-28T01:30:00.075000+00:00,2021-09-28|ASIA,0,ACCEPT,189.00000000000716
F05|2021-09-28T03:00:02.369000+00:00|1,F05,2021-09-28T03:00:02.369000+00:00,2021-09-28|ASIA,0,ACCEPT,262.00000000000045
F05|2021-09-28T03:30:00.940000+00:00|1,F05,2021-09-28T03:30:00.940000+00:00,2021-09-28|ASIA,0,ACCEPT,245.9999999999951
F05|2021-09-28T06:30:00.621000+00:00|1,F05,2021-09-28T06:30:00.621000+00:00,2021-09-28|ASIA,0,ACCEPT,-37.00000000000614
B02|2021-09-28T10:45:04.510000+00:00|1,B02,2021-09-28T10:45:04.510000+00:00,2021-09-28|LONDON,0,ACCEPT,-11.00000000000989
F05|2021-09-28T11:00:00.663000+00:00|1,F05,2021-09-28T11:00:00.663000+00:00,2021-09-28|LONDON,0,ACCEPT,145.00000000001023
F05|2021-09-28T12:15:00.211000+00:00|1,F05,2021-09-28T12:15:00.211000+00:00,2021-09-28|LONDON,1,ACCEPT,46.00000000000648
F05|2021-09-29T01:00:00.076000+00:00|1,F05,2021-09-29T01:00:00.076000+00:00,2021-09-29|ASIA,0,ACCEPT,-331.99999999999363
B02|2021-09-29T07:30:00.982000+00:00|-1,B02,2021-09-29T07:30:00.982000+00:00,2021-09-29|LONDON,0,ACCEPT,-19.99999999999602
F05|2021-09-29T08:30:00.277000+00:00|-1,F05,2021-09-29T08:30:00.277000+00:00,2021-09-29|LONDON,0,ACCEPT,-661.9999999999919
F05|2021-09-29T14:15:00.172000+00:00|1,F05,2021-09-29T14:15:00.172000+00:00,2021-09-29|LONDON_NY_OVERLAP,0,ACCEPT,225.9999999999991
F05|2021-09-29T17:00:00.112000+00:00|1,F05,2021-09-29T17:00:00.112000+00:00,2021-09-29|NEW_YORK,1,ACCEPT,-64.99999999999773
B02|2021-09-30T07:15:00.020000+00:00|1,B02,2021-09-30T07:15:00.020000+00:00,2021-09-30|LONDON,0,ACCEPT,-670.0000000000017
F05|2021-09-30T15:00:00.083000+00:00|-1,F05,2021-09-30T15:00:00.083000+00:00,2021-09-30|LONDON_NY_OVERLAP,0,ACCEPT,225.00000000000853
F05|2021-09-30T17:30:03.328000+00:00|-1,F05,2021-09-30T17:30:03.328000+00:00,2021-09-30|NEW_YORK,0,ACCEPT,85.99999999999852
F05|2021-10-01T04:00:00.279000+00:00|-1,F05,2021-10-01T04:00:00.279000+00:00,2021-10-01|ASIA,0,ACCEPT,-7.999999999995566
F05|2021-10-01T07:00:00.068000+00:00|-1,F05,2021-10-01T07:00:00.068000+00:00,2021-10-01|LONDON,0,ACCEPT,155.00000000000114
B02|2021-10-01T12:45:00.625000+00:00|-1,B02,2021-10-01T12:45:00.625000+00:00,2021-10-01|LONDON,1,ACCEPT,-40.99999999999682
F05|2021-10-01T12:45:00.625000+00:00|-1,F05,2021-10-01T12:45:00.625000+00:00,2021-10-01|LONDON,1,ACCEPT,-45.99999999999227
F05|2021-10-01T14:00:00.033000+00:00|-1,F05,2021-10-01T14:00:00.033000+00:00,2021-10-01|LONDON_NY_OVERLAP,1,ACCEPT,-27.999999999991587
B02|2021-10-04T07:30:00.258000+00:00|1,B02,2021-10-04T07:30:00.258000+00:00,2021-10-04|LONDON,0,ACCEPT,-12.000000000000455
F05|2021-10-04T11:00:00.370000+00:00|1,F05,2021-10-04T11:00:00.370000+00:00,2021-10-04|LONDON,1,ACCEPT,-393.0000000000007
B02|2021-10-05T07:15:00.820000+00:00|1,B02,2021-10-05T07:15:00.820000+00:00,2021-10-05|LONDON,0,ACCEPT,269.999999999996
F05|2021-10-05T11:30:00.915000+00:00|1,F05,2021-10-05T11:30:00.915000+00:00,2021-10-05|LONDON,0,ACCEPT,219.99999999999886
F05|2021-10-05T13:15:00.207000+00:00|1,F05,2021-10-05T13:15:00.207000+00:00,2021-10-05|LONDON_NY_OVERLAP,0,ACCEPT,121.99999999999989
F05|2021-10-05T14:15:01.100000+00:00|1,F05,2021-10-05T14:15:01.100000+00:00,2021-10-05|LONDON_NY_OVERLAP,0,ACCEPT,7.999999999995566
F05|2021-10-05T14:45:00.205000+00:00|1,F05,2021-10-05T14:45:00.205000+00:00,2021-10-05|LONDON_NY_OVERLAP,0,ACCEPT,1.0000000000047748
F05|2021-10-06T00:15:00.065000+00:00|1,F05,2021-10-06T00:15:00.065000+00:00,2021-10-06|ASIA,0,ACCEPT,19.99999999999602
F05|2021-10-06T04:15:00.109000+00:00|1,F05,2021-10-06T04:15:00.109000+00:00,2021-10-06|ASIA,0,ACCEPT,-377.00000000000955
B02|2021-10-06T10:15:04.819000+00:00|-1,B02,2021-10-06T10:15:04.819000+00:00,2021-10-06|LONDON,0,ACCEPT,-24.00000000000091
B02|2021-10-07T07:30:01.247000+00:00|-1,B02,2021-10-07T07:30:01.247000+00:00,2021-10-07|LONDON,0,ACCEPT,-365.0000000000091
F05|2021-10-07T13:15:00.483000+00:00|1,F05,2021-10-07T13:15:00.483000+00:00,2021-10-07|LONDON_NY_OVERLAP,0,ACCEPT,84.99999999999375
F05|2021-10-07T16:30:00.131000+00:00|1,F05,2021-10-07T16:30:00.131000+00:00,2021-10-07|NEW_YORK,0,ACCEPT,141.9999999999959
F05|2021-10-07T18:45:56.676000+00:00|1,F05,2021-10-07T18:45:56.676000+00:00,2021-10-07|NEW_YORK,0,ACCEPT,226.99999999998965
F05|2021-10-08T00:30:06.168000+00:00|1,F05,2021-10-08T00:30:06.168000+00:00,2021-10-08|ASIA,0,ACCEPT,253.0000000000001
F05|2021-10-08T01:15:00.079000+00:00|1,F05,2021-10-08T01:15:00.079000+00:00,2021-10-08|ASIA,0,ACCEPT,94.99999999999886
F05|2021-10-08T02:30:00.666000+00:00|1,F05,2021-10-08T02:30:00.666000+00:00,2021-10-08|ASIA,0,ACCEPT,-9.000000000000341
F05|2021-10-08T05:00:02.777000+00:00|1,F05,2021-10-08T05:00:02.777000+00:00,2021-10-08|ASIA,0,ACCEPT,-331.00000000000307
B02|2021-10-08T07:15:00.418000+00:00|1,B02,2021-10-08T07:15:00.418000+00:00,2021-10-08|LONDON,0,ACCEPT,0.0
F05|2021-10-08T07:15:00.418000+00:00|1,F05,2021-10-08T07:15:00.418000+00:00,2021-10-08|LONDON,0,ACCEPT,73.0000000000075
B02|2021-10-08T12:45:00.083000+00:00|-1,B02,2021-10-08T12:45:00.083000+00:00,2021-10-08|LONDON,1,ACCEPT,-671.999999999997
F05|2021-10-08T15:00:00.017000+00:00|1,F05,2021-10-08T15:00:00.017000+00:00,2021-10-08|LONDON_NY_OVERLAP,1,ACCEPT,231.99999999999932
F05|2021-10-08T15:30:00.423000+00:00|1,F05,2021-10-08T15:30:00.423000+00:00,2021-10-08|LONDON_NY_OVERLAP,0,ACCEPT,149.0000000000009
F05|2021-10-08T16:30:00.062000+00:00|1,F05,2021-10-08T16:30:00.062000+00:00,2021-10-08|NEW_YORK,0,ACCEPT,-6.999999999990791
F05|2021-10-08T17:15:02.528000+00:00|1,F05,2021-10-08T17:15:02.528000+00:00,2021-10-08|NEW_YORK,0,ACCEPT,72.00000000000273
F05|2021-10-11T01:30:00.051000+00:00|1,F05,2021-10-11T01:30:00.051000+00:00,2021-10-11|ASIA,0,ACCEPT,620.0000000000045
F05|2021-10-11T02:30:13.474000+00:00|1,F05,2021-10-11T02:30:13.474000+00:00,2021-10-11|ASIA,0,ACCEPT,448.0000000000075
F05|2021-10-11T06:00:00.030000+00:00|1,F05,2021-10-11T06:00:00.030000+00:00,2021-10-11|ASIA,0,ACCEPT,368.0000000000092
B02|2021-10-11T07:15:03.001000+00:00|1,B02,2021-10-11T07:15:03.001000+00:00,2021-10-11|LONDON,0,ACCEPT,515.0000000000006
F05|2021-10-11T07:15:03.001000+00:00|1,F05,2021-10-11T07:15:03.001000+00:00,2021-10-11|LONDON,0,ACCEPT,450.00000000000284
F05|2021-10-11T08:15:00.407000+00:00|1,F05,2021-10-11T08:15:00.407000+00:00,2021-10-11|LONDON,0,ACCEPT,471.00000000000364
F05|2021-10-11T09:30:03.845000+00:00|1,F05,2021-10-11T09:30:03.845000+00:00,2021-10-11|LONDON,0,ACCEPT,309.0000000000117
F05|2021-10-11T12:30:00.559000+00:00|1,F05,2021-10-11T12:30:00.559000+00:00,2021-10-11|LONDON,0,ACCEPT,250.99999999999056
F05|2021-10-11T14:45:00.513000+00:00|1,F05,2021-10-11T14:45:00.513000+00:00,2021-10-11|LONDON_NY_OVERLAP,0,ACCEPT,96.00000000000364
F05|2021-10-11T16:00:01.811000+00:00|1,F05,2021-10-11T16:00:01.811000+00:00,2021-10-11|NEW_YORK,0,ACCEPT,18.000000000000682
F05|2021-10-12T00:15:00.545000+00:00|1,F05,2021-10-12T00:15:00.545000+00:00,2021-10-12|ASIA,0,ACCEPT,-173.00000000000182
B02|2021-10-12T12:30:00.066000+00:00|1,B02,2021-10-12T12:30:00.066000+00:00,2021-10-12|LONDON,1,ACCEPT,-52.99999999999727
F05|2021-10-12T12:30:00.066000+00:00|1,F05,2021-10-12T12:30:00.066000+00:00,2021-10-12|LONDON,1,ACCEPT,72.00000000000273
B02|2021-10-13T07:30:00.052000+00:00|1,B02,2021-10-13T07:30:00.052000+00:00,2021-10-13|LONDON,0,ACCEPT,-295.99999999999227
F05|2021-10-13T14:30:00.023000+00:00|-1,F05,2021-10-13T14:30:00.023000+00:00,2021-10-13|LONDON_NY_OVERLAP,0,ACCEPT,84.99999999999375
F05|2021-10-14T13:45:00.037000+00:00|1,F05,2021-10-14T13:45:00.037000+00:00,2021-10-14|LONDON_NY_OVERLAP,0,ACCEPT,30.000000000001137
F05|2021-10-14T14:45:00.305000+00:00|1,F05,2021-10-14T14:45:00.305000+00:00,2021-10-14|LONDON_NY_OVERLAP,0,ACCEPT,18.999999999991246
F05|2021-10-15T04:45:25.309000+00:00|1,F05,2021-10-15T04:45:25.309000+00:00,2021-10-15|ASIA,0,ACCEPT,364.9999999999949
F05|2021-10-15T05:15:01.461000+00:00|1,F05,2021-10-15T05:15:01.461000+00:00,2021-10-15|ASIA,0,ACCEPT,453.00000000000296
B02|2021-10-15T08:45:00.827000+00:00|1,B02,2021-10-15T08:45:00.827000+00:00,2021-10-15|LONDON,0,ACCEPT,70.00000000000739
F05|2021-10-15T08:45:00.827000+00:00|1,F05,2021-10-15T08:45:00.827000+00:00,2021-10-15|LONDON,0,ACCEPT,21.000000000000796
F05|2021-10-15T13:00:00.100000+00:00|1,F05,2021-10-15T13:00:00.100000+00:00,2021-10-15|LONDON_NY_OVERLAP,0,ACCEPT,-237.99999999999955
F05|2021-10-19T06:15:02.318000+00:00|-1,F05,2021-10-19T06:15:02.318000+00:00,2021-10-19|ASIA,0,ACCEPT,-155.00000000000114
F05|2021-10-19T06:45:00.373000+00:00|-1,F05,2021-10-19T06:45:00.373000+00:00,2021-10-19|ASIA,0,ACCEPT,-275.99999999999625
B02|2021-10-19T09:00:00.799000+00:00|-1,B02,2021-10-19T09:00:00.799000+00:00,2021-10-19|LONDON,0,ACCEPT,-445.99999999999795
F05|2021-10-20T00:30:00.044000+00:00|1,F05,2021-10-20T00:30:00.044000+00:00,2021-10-20|ASIA,0,ACCEPT,-281.0000000000059
B02|2021-10-20T07:15:00.852000+00:00|-1,B02,2021-10-20T07:15:00.852000+00:00,2021-10-20|LONDON,0,ACCEPT,-21.99999999999136
F05|2021-10-20T17:00:00.276000+00:00|-1,F05,2021-10-20T17:00:00.276000+00:00,2021-10-20|NEW_YORK,0,ACCEPT,-189.99999999999773
F05|2021-10-21T04:15:03.969000+00:00|-1,F05,2021-10-21T04:15:03.969000+00:00,2021-10-21|ASIA,1,ACCEPT,-101.99999999998965
F05|2021-10-21T06:45:00.151000+00:00|-1,F05,2021-10-21T06:45:00.151000+00:00,2021-10-21|ASIA,1,ACCEPT,19.99999999999602
F05|2021-10-21T13:30:02.521000+00:00|-1,F05,2021-10-21T13:30:02.521000+00:00,2021-10-21|LONDON_NY_OVERLAP,0,ACCEPT,-224.99999999999432
B02|2021-10-22T10:15:00.767000+00:00|-1,B02,2021-10-22T10:15:00.767000+00:00,2021-10-22|LONDON,0,ACCEPT,-39.99999999999204
F05|2021-10-22T14:30:00.029000+00:00|-1,F05,2021-10-22T14:30:00.029000+00:00,2021-10-22|LONDON_NY_OVERLAP,0,ACCEPT,78.00000000000296
F05|2021-10-22T16:00:00.305000+00:00|-1,F05,2021-10-22T16:00:00.305000+00:00,2021-10-22|NEW_YORK,0,ACCEPT,-113.99999999999011
F05|2021-10-22T16:30:00.084000+00:00|-1,F05,2021-10-22T16:30:00.084000+00:00,2021-10-22|NEW_YORK,0,ACCEPT,-64.00000000000716
F05|2021-10-22T19:00:00.082000+00:00|-1,F05,2021-10-22T19:00:00.082000+00:00,2021-10-22|NEW_YORK,0,ACCEPT,-339.9999999999892
B02|2021-10-25T13:00:00.634000+00:00|1,B02,2021-10-25T13:00:00.634000+00:00,2021-10-25|LONDON_NY_OVERLAP,0,ACCEPT,-36.99999999999193
F05|2021-10-25T13:00:00.634000+00:00|1,F05,2021-10-25T13:00:00.634000+00:00,2021-10-25|LONDON_NY_OVERLAP,0,ACCEPT,-185.99999999999284
F05|2021-10-26T03:00:01.532000+00:00|1,F05,2021-10-26T03:00:01.532000+00:00,2021-10-26|ASIA,1,ACCEPT,87.99999999999386
F05|2021-10-26T05:15:04.542000+00:00|1,F05,2021-10-26T05:15:04.542000+00:00,2021-10-26|ASIA,1,ACCEPT,113.99999999999011
B02|2021-10-26T07:15:00.017000+00:00|1,B02,2021-10-26T07:15:00.017000+00:00,2021-10-26|LONDON,0,ACCEPT,-19.000000000005457
F05|2021-10-26T07:15:00.017000+00:00|1,F05,2021-10-26T07:15:00.017000+00:00,2021-10-26|LONDON,0,ACCEPT,207.9999999999984
F05|2021-10-26T07:45:00.231000+00:00|1,F05,2021-10-26T07:45:00.231000+00:00,2021-10-26|LONDON,0,ACCEPT,170.99999999999227
F05|2021-10-26T12:30:00.124000+00:00|1,F05,2021-10-26T12:30:00.124000+00:00,2021-10-26|LONDON,0,ACCEPT,14.000000000010004
F05|2021-10-26T13:45:00.218000+00:00|1,F05,2021-10-26T13:45:00.218000+00:00,2021-10-26|LONDON_NY_OVERLAP,0,ACCEPT,-49.000000000006594
F05|2021-10-26T14:15:01.757000+00:00|1,F05,2021-10-26T14:15:01.757000+00:00,2021-10-26|LONDON_NY_OVERLAP,0,ACCEPT,-54.99999999999261
B02|2021-10-27T07:45:00.156000+00:00|-1,B02,2021-10-27T07:45:00.156000+00:00,2021-10-27|LONDON,0,ACCEPT,7.999999999995566
F05|2021-10-27T07:45:00.156000+00:00|-1,F05,2021-10-27T07:45:00.156000+00:00,2021-10-27|LONDON,0,ACCEPT,-1.0000000000047748
F05|2021-10-27T09:15:00.300000+00:00|-1,F05,2021-10-27T09:15:00.300000+00:00,2021-10-27|LONDON,0,ACCEPT,-84.00000000000318
F05|2021-10-27T13:45:00.070000+00:00|-1,F05,2021-10-27T13:45:00.070000+00:00,2021-10-27|LONDON_NY_OVERLAP,0,ACCEPT,-406.9999999999965
F05|2021-10-28T15:30:00.003000+00:00|-1,F05,2021-10-28T15:30:00.003000+00:00,2021-10-28|LONDON_NY_OVERLAP,0,ACCEPT,-281.9999999999965
B02|2021-10-29T09:15:00.224000+00:00|1,B02,2021-10-29T09:15:00.224000+00:00,2021-10-29|LONDON,0,ACCEPT,-13.999999999995794
F05|2021-10-29T09:30:02.176000+00:00|1,F05,2021-10-29T09:30:02.176000+00:00,2021-10-29|LONDON,0,ACCEPT,162.00000000000614
F05|2021-10-29T11:30:00.282000+00:00|1,F05,2021-10-29T11:30:00.282000+00:00,2021-10-29|LONDON,1,ACCEPT,114.99999999999488
F05|2021-10-29T15:00:00.078000+00:00|1,F05,2021-10-29T15:00:00.078000+00:00,2021-10-29|LONDON_NY_OVERLAP,0,ACCEPT,114.99999999999488
