trade_id,strategy,signal_utc,entry_utc,baseline_close_utc,close_utc,side,side_label,lots,entry_price,baseline_close_price,close_price,baseline_pnl_jpy,pnl_jpy,modified,reason,entry_bar_index,baseline_exit_bar_index,exit_bar_index,session,year,halfyear,quarter,month,detail,source,c3_boundary,atr_m15_pips,extension_atr,volatility_state,current_60s_pips,mfe_60s_pips,mae_60s_pips
F05|2020-09-21T07:15:01.316000+00:00|-1,F05,2020-09-21T07:00:00+00:00,2020-09-21T07:15:01.316000+00:00,2020-09-21T15:15:01.005000+00:00,2020-09-21T15:15:01.005000+00:00,-1,SHORT,0.01,104.169,104.646,104.646,-477.00000000000387,-477.00000000000387,False,UNCHANGED_BASELINE_TRADE,24257,24289,24289,LONDON_AM,2020,2020H2,2020Q3,2020-09,current_high=104.699;current_low=104.268;previous_high=104.761;previous_low=104.268;signal_close=104.171;previous_close=104.319,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.916101280356851,4.210653690702282,LOW,,,
F05|2020-09-21T08:30:00.072000+00:00|-1,F05,2020-09-21T08:15:00+00:00,2020-09-21T08:30:00.072000+00:00,2020-09-21T16:30:03.750000+00:00,2020-09-21T16:30:03.750000+00:00,-1,SHORT,0.01,104.06,104.709,104.709,-649.0000000000009,-649.0000000000009,False,UNCHANGED_BASELINE_TRADE,24262,24294,24294,LONDON_AM,2020,2020H2,2020Q3,2020-09,current_high=104.635;current_low=104.067;previous_high=104.635;previous_low=104.067;signal_close=104.06;previous_close=104.097,DUKASCOPY_SOURCE_NATIVE_BIDASK,,6.531683957368142,4.837956062517921,LOW,,,
B02|2020-09-22T10:45:00.249000+00:00|-1,B02,2020-09-22T10:30:00+00:00,2020-09-22T10:45:00.249000+00:00,2020-09-22T22:45:00.117000+00:00,2020-09-22T22:45:00.117000+00:00,-1,SHORT,0.01,104.431,105.002,105.002,-570.999999999998,-570.999999999998,False,A2_RETAIN_ORIGINAL_48BAR_EXIT,24367,24415,24415,LONDON_AM,2020,2020H2,2020Q3,2020-09,session_high=104.752;session_low=104.46;signal_close=104.431,DUKASCOPY_SOURCE_NATIVE_BIDASK,,,,,,,
F05|2020-09-22T14:45:05.252000+00:00|1,F05,2020-09-22T14:30:00+00:00,2020-09-22T14:45:05.252000+00:00,2020-09-22T22:45:00.117000+00:00,2020-09-22T22:45:00.117000+00:00,1,LONG,0.01,104.969,104.997,104.997,28.000000000005798,28.000000000005798,False,UNCHANGED_BASELINE_TRADE,24383,24415,24415,NY_OVERLAP,2020,2020H2,2020Q3,2020-09,current_high=104.843;current_low=104.405;previous_high=104.843;previous_low=104.405;signal_close=104.966;previous_close=104.79,DUKASCOPY_SOURCE_NATIVE_BIDASK,,8.176063298156729,6.885954517095226,LOW,,,
F05|2020-09-22T15:30:00.014000+00:00|1,F05,2020-09-22T15:15:00+00:00,2020-09-22T15:30:00.014000+00:00,2020-09-22T23:30:01.442000+00:00,2020-09-22T23:30:01.442000+00:00,1,LONG,0.01,105.019,104.981,104.981,-38.000000000010914,-38.000000000010914,False,UNCHANGED_BASELINE_TRADE,24386,24418,24418,NY_OVERLAP,2020,2020H2,2020Q3,2020-09,current_high=105.004;current_low=104.405;previous_high=104.997;previous_low=104.405;signal_close=105.014;previous_close=104.976,DUKASCOPY_SOURCE_NATIVE_BIDASK,,7.89260607363362,7.057238063112516,LOW,,,
F05|2020-09-23T00:45:00.044000+00:00|1,F05,2020-09-23T00:30:00+00:00,2020-09-23T00:45:00.044000+00:00,2020-09-23T08:45:00.911000+00:00,2020-09-23T08:45:00.911000+00:00,1,LONG,0.01,105.147,105.075,105.075,-72.00000000000273,-72.00000000000273,False,UNCHANGED_BASELINE_TRADE,24423,24455,24455,ASIA,2020,2020H2,2020Q3,2020-09,current_high=105.095;current_low=104.405;previous_high=105.095;previous_low=104.405;signal_close=105.142;previous_close=105.074,DUKASCOPY_SOURCE_NATIVE_BIDASK,,5.117680065409589,5.647090015519984,LOW,,,
B02|2020-09-23T07:30:00.064000+00:00|-1,B02,2020-09-23T07:15:00+00:00,2020-09-23T07:30:00.064000+00:00,2020-09-23T19:30:00.201000+00:00,2020-09-23T10:30:08.369000+00:00,-1,SHORT,0.01,104.951,105.464,104.951,-513.0000000000052,-0.0,True,A2_C3_EARLY_GIVEBACK_16BAR,24450,24498,24462,LONDON_AM,2020,2020H2,2020Q3,2020-09,session_high=105.197;session_low=105.013;signal_close=104.952,DUKASCOPY_SOURCE_NATIVE_BIDASK,12.0,,,,,,
F05|2020-09-23T14:30:01.046000+00:00|1,F05,2020-09-23T14:15:00+00:00,2020-09-23T14:30:01.046000+00:00,2020-09-23T22:30:00.118000+00:00,2020-09-23T22:30:00.118000+00:00,1,LONG,0.01,105.274,105.36,105.36,85.99999999999852,85.99999999999852,False,UNCHANGED_BASELINE_TRADE,24478,24510,24510,NY_OVERLAP,2020,2020H2,2020Q3,2020-09,current_high=105.237;current_low=104.741;previous_high=105.237;previous_low=104.73;signal_close=105.27;previous_close=105.197,DUKASCOPY_SOURCE_NATIVE_BIDASK,,6.671388771230727,4.886538787933171,LOW,,,
F05|2020-09-23T15:45:00.981000+00:00|1,F05,2020-09-23T15:30:00+00:00,2020-09-23T15:45:00.981000+00:00,2020-09-23T23:45:00.510000+00:00,2020-09-23T23:45:00.510000+00:00,1,LONG,0.01,105.371,105.366,105.366,-4.9999999999954525,-4.9999999999954525,False,UNCHANGED_BASELINE_TRADE,24483,24515,24515,NY_OVERLAP,2020,2020H2,2020Q3,2020-09,current_high=105.352;current_low=104.858;previous_high=105.352;previous_low=104.858;signal_close=105.368;previous_close=105.318,DUKASCOPY_SOURCE_NATIVE_BIDASK,,6.557187576301208,4.819139247168497,LOW,,,
F05|2020-09-23T16:45:00.888000+00:00|1,F05,2020-09-23T16:30:00+00:00,2020-09-23T16:45:00.888000+00:00,2020-09-24T00:45:00.868000+00:00,2020-09-24T00:45:00.868000+00:00,1,LONG,0.01,105.38,105.432,105.432,52.00000000000671,52.00000000000671,False,UNCHANGED_BASELINE_TRADE,24487,24519,24519,NY_OVERLAP,2020,2020H2,2020Q3,2020-09,current_high=105.374;current_low=104.858;previous_high=105.374;previous_low=104.858;signal_close=105.378;previous_close=105.341,DUKASCOPY_SOURCE_NATIVE_BIDASK,,6.029371469354919,4.7932027653111495,LOW,,,
B02|2020-09-24T07:30:01.918000+00:00|-1,B02,2020-09-24T07:15:00+00:00,2020-09-24T07:30:01.918000+00:00,2020-09-24T19:30:00.212000+00:00,2020-09-24T08:00:00.244000+00:00,-1,SHORT,0.01,105.251,105.41,105.304,-158.99999999999181,-52.99999999999727,True,A2_C3_EARLY_GIVEBACK_16BAR,24546,24594,24548,LONDON_AM,2020,2020H2,2020Q3,2020-09,session_high=105.477;session_low=105.251;signal_close=105.25,DUKASCOPY_SOURCE_NATIVE_BIDASK,2.0,,,,,,
B02|2020-09-24T11:15:00.054000+00:00|1,B02,2020-09-24T11:00:00+00:00,2020-09-24T11:15:00.054000+00:00,2020-09-24T23:15:00.076000+00:00,2020-09-24T23:15:00.076000+00:00,1,LONG,0.01,105.485,105.415,105.415,-69.99999999999318,-69.99999999999318,False,A2_RETAIN_ORIGINAL_48BAR_EXIT,24561,24609,24609,LONDON_AM,2020,2020H2,2020Q3,2020-09,session_high=105.477;session_low=105.251;signal_close=105.48,DUKASCOPY_SOURCE_NATIVE_BIDASK,18.0,,,,,,
F05|2020-09-25T13:45:02.003000+00:00|1,F05,2020-09-25T13:30:00+00:00,2020-09-25T13:45:02.003000+00:00,2020-09-27T21:45:10.845000+00:00,2020-09-27T21:45:10.845000+00:00,1,LONG,0.01,105.552,105.609,105.609,56.99999999998795,56.99999999998795,False,UNCHANGED_BASELINE_TRADE,24667,24699,24699,NY_OVERLAP,2020,2020H2,2020Q3,2020-09,current_high=105.543;current_low=105.239;previous_high=105.543;previous_low=105.239;signal_close=105.547;previous_close=105.518,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.090418468216554,3.5693169570412593,LOW,,,
F05|2020-09-29T06:45:00.217000+00:00|1,F05,2020-09-29T06:30:00+00:00,2020-09-29T06:45:00.217000+00:00,2020-09-29T14:45:03.349000+00:00,2020-09-29T14:45:03.349000+00:00,1,LONG,0.01,105.69,105.606,105.606,-84.00000000000318,-84.00000000000318,False,UNCHANGED_BASELINE_TRADE,24831,24863,24863,ASIA,2020,2020H2,2020Q3,2020-09,current_high=105.665;current_low=105.288;previous_high=105.665;previous_low=105.288;signal_close=105.687;previous_close=105.629,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.228535351532146,5.53383099694811,LOW,,,
F05|2020-09-30T00:45:00.727000+00:00|1,F05,2020-09-30T00:30:00+00:00,2020-09-30T00:45:00.727000+00:00,2020-09-30T08:45:01.166000+00:00,2020-09-30T08:45:01.166000+00:00,1,LONG,0.01,105.74,105.688,105.688,-51.9999999999925,-51.9999999999925,False,UNCHANGED_BASELINE_TRADE,24903,24935,24935,ASIA,2020,2020H2,2020Q3,2020-09,current_high=105.734;current_low=105.34;previous_high=105.734;previous_low=105.34;signal_close=105.736;previous_close=105.698,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.5737750626783025,3.5256835640226916,LOW,,,
F05|2020-09-30T05:00:00.234000+00:00|-1,F05,2020-09-30T04:45:00+00:00,2020-09-30T05:00:00.234000+00:00,2020-09-30T13:00:00.102000+00:00,2020-09-30T13:00:00.102000+00:00,-1,SHORT,0.01,105.498,105.661,105.661,-162.9999999999967,-162.9999999999967,False,UNCHANGED_BASELINE_TRADE,24920,24952,24952,ASIA,2020,2020H2,2020Q3,2020-09,current_high=105.803;current_low=105.502;previous_high=105.803;previous_low=105.502;signal_close=105.499;previous_close=105.535,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.558371901863897,6.690985434410903,LOW,,,
F05|2020-09-30T05:30:00.195000+00:00|-1,F05,2020-09-30T05:15:00+00:00,2020-09-30T05:30:00.195000+00:00,2020-09-30T13:30:00.192000+00:00,2020-09-30T13:30:00.192000+00:00,-1,SHORT,0.01,105.482,105.649,105.649,-167.0000000000016,-167.0000000000016,False,UNCHANGED_BASELINE_TRADE,24922,24954,24954,ASIA,2020,2020H2,2020Q3,2020-09,current_high=105.803;current_low=105.496;previous_high=105.803;previous_low=105.499;signal_close=105.48;previous_close=105.517,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.413596180688718,5.596343432612288,LOW,,,
F05|2020-09-30T06:15:01.219000+00:00|-1,F05,2020-09-30T06:00:00+00:00,2020-09-30T06:15:01.219000+00:00,2020-09-30T14:15:00.063000+00:00,2020-09-30T14:15:00.063000+00:00,-1,SHORT,0.01,105.453,105.668,105.668,-215.0000000000034,-215.0000000000034,False,UNCHANGED_BASELINE_TRADE,24925,24957,24957,ASIA,2020,2020H2,2020Q3,2020-09,current_high=105.803;current_low=105.469;previous_high=105.803;previous_low=105.469;signal_close=105.453;previous_close=105.49,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.3801642889843695,6.301133514423325,LOW,,,
B02|2020-10-01T08:45:00.274000+00:00|1,B02,2020-10-01T08:30:00+00:00,2020-10-01T08:45:00.274000+00:00,2020-10-01T20:45:14.091000+00:00,2020-10-01T09:45:00.484000+00:00,1,LONG,0.01,105.595,105.548,105.591,-46.999999999997044,-4.0000000000048885,True,A2_C3_EARLY_GIVEBACK_16BAR,25031,25079,25035,LONDON_AM,2020,2020H2,2020Q4,2020-10,session_high=105.55;session_low=105.416;signal_close=105.592,DUKASCOPY_SOURCE_NATIVE_BIDASK,4.0,,,,,,
F05|2020-10-02T05:15:00.340000+00:00|-1,F05,2020-10-02T05:00:00+00:00,2020-10-02T05:15:00.340000+00:00,2020-10-02T13:15:00.221000+00:00,2020-10-02T13:15:00.221000+00:00,-1,SHORT,0.01,105.393,105.278,105.278,114.99999999999488,114.99999999999488,False,UNCHANGED_BASELINE_TRADE,25113,25145,25145,ASIA,2020,2020H2,2020Q4,2020-10,current_high=105.727;current_low=105.438;previous_high=105.727;previous_low=105.416;signal_close=105.394;previous_close=105.551,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.579858652104619,5.939047919634184,LOW,,,
F05|2020-10-05T07:00:00.124000+00:00|1,F05,2020-10-05T06:45:00+00:00,2020-10-05T07:00:00.124000+00:00,2020-10-05T15:00:00.074000+00:00,2020-10-05T15:00:00.074000+00:00,1,LONG,0.01,105.625,105.638,105.638,13.00000000000523,13.00000000000523,False,UNCHANGED_BASELINE_TRADE,25216,25248,25248,LONDON_AM,2020,2020H2,2020Q4,2020-10,current_high=105.605;current_low=105.033;previous_high=105.605;previous_low=105.033;signal_close=105.62;previous_close=105.594,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.280338439341755,3.5057358295954124,LOW,,,
B02|2020-10-05T08:15:00.873000+00:00|1,B02,2020-10-05T08:00:00+00:00,2020-10-05T08:15:00.873000+00:00,2020-10-05T20:15:03.929000+00:00,2020-10-05T09:00:00.066000+00:00,1,LONG,0.01,105.647,105.741,105.637,93.99999999999409,-10.000000000005116,True,A2_C3_EARLY_GIVEBACK_16BAR,25221,25269,25224,LONDON_AM,2020,2020H2,2020Q4,2020-10,session_high=105.623;session_low=105.493;signal_close=105.643,DUKASCOPY_SOURCE_NATIVE_BIDASK,3.0,,,,,,
F05|2020-10-05T08:15:00.873000+00:00|1,F05,2020-10-05T08:00:00+00:00,2020-10-05T08:15:00.873000+00:00,2020-10-05T16:15:03.197000+00:00,2020-10-05T16:15:03.197000+00:00,1,LONG,0.01,105.647,105.733,105.733,85.99999999999852,85.99999999999852,False,UNCHANGED_BASELINE_TRADE,25221,25253,25253,LONDON_AM,2020,2020H2,2020Q4,2020-10,current_high=105.637;current_low=105.067;previous_high=105.637;previous_low=105.067;signal_close=105.643;previous_close=105.606,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.962244154516167,3.1043013808174647,LOW,,,
F05|2020-10-05T16:00:00.125000+00:00|1,F05,2020-10-05T15:45:00+00:00,2020-10-05T16:00:00.125000+00:00,2020-10-06T00:00:01.029000+00:00,2020-10-06T00:00:01.029000+00:00,1,LONG,0.01,105.717,105.708,105.708,-9.000000000000341,-9.000000000000341,False,UNCHANGED_BASELINE_TRADE,25252,25284,25284,NY_OVERLAP,2020,2020H2,2020Q4,2020-10,current_high=105.679;current_low=105.239;previous_high=105.679;previous_low=105.239;signal_close=105.713;previous_close=105.662,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.717681977129855,3.794236255596485,LOW,,,
F05|2020-10-05T16:45:00.289000+00:00|1,F05,2020-10-05T16:30:00+00:00,2020-10-05T16:45:00.289000+00:00,2020-10-06T00:45:00.248000+00:00,2020-10-06T00:45:00.248000+00:00,1,LONG,0.01,105.763,105.63,105.63,-133.00000000000978,-133.00000000000978,False,UNCHANGED_BASELINE_TRADE,25255,25287,25287,NY_OVERLAP,2020,2020H2,2020Q4,2020-10,current_high=105.757;current_low=105.239;previous_high=105.757;previous_low=105.239;signal_close=105.758;previous_close=105.72,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.567947268132029,4.925626037097793,LOW,,,
B02|2020-10-06T08:15:03.256000+00:00|-1,B02,2020-10-06T08:00:00+00:00,2020-10-06T08:15:03.256000+00:00,2020-10-06T20:15:08.479000+00:00,2020-10-06T09:45:00.109000+00:00,-1,SHORT,0.01,105.55,105.608,105.559,-58.000000000006935,-9.000000000000341,True,A2_C3_EARLY_GIVEBACK_16BAR,25317,25365,25323,LONDON_AM,2020,2020H2,2020Q4,2020-10,session_high=105.745;session_low=105.614;signal_close=105.552,DUKASCOPY_SOURCE_NATIVE_BIDASK,6.0,,,,,,
F05|2020-10-06T19:45:10.704000+00:00|-1,F05,2020-10-06T19:30:00+00:00,2020-10-06T19:45:10.704000+00:00,2020-10-07T03:45:00.453000+00:00,2020-10-07T03:45:00.453000+00:00,-1,SHORT,0.01,105.497,105.683,105.683,-186.00000000000705,-186.00000000000705,False,UNCHANGED_BASELINE_TRADE,25363,25395,25395,NY_OVERLAP,2020,2020H2,2020Q4,2020-10,current_high=105.784;current_low=105.5;previous_high=105.784;previous_low=105.5;signal_close=105.497;previous_close=105.54,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.580685302009154,3.514757932167584,LOW,,,
F05|2020-10-07T04:45:00.405000+00:00|1,F05,2020-10-07T04:30:00+00:00,2020-10-07T04:45:00.405000+00:00,2020-10-07T12:45:00.174000+00:00,2020-10-07T12:45:00.174000+00:00,1,LONG,0.01,105.726,105.935,105.935,209.00000000000318,209.00000000000318,False,UNCHANGED_BASELINE_TRADE,25399,25431,25431,ASIA,2020,2020H2,2020Q4,2020-10,current_high=105.706;current_low=105.469;previous_high=105.706;previous_low=105.469;signal_close=105.723;previous_close=105.688,DUKASCOPY_SOURCE_NATIVE_BIDASK,,2.7032747457380206,3.4402718460869433,LOW,,,
F05|2020-10-07T05:45:01.684000+00:00|1,F05,2020-10-07T05:30:00+00:00,2020-10-07T05:45:01.684000+00:00,2020-10-07T13:45:00.307000+00:00,2020-10-07T13:45:00.307000+00:00,1,LONG,0.01,105.749,105.943,105.943,194.00000000000261,194.00000000000261,False,UNCHANGED_BASELINE_TRADE,25403,25435,25435,ASIA,2020,2020H2,2020Q4,2020-10,current_high=105.742;current_low=105.469;previous_high=105.742;previous_low=105.469;signal_close=105.744;previous_close=105.726,DUKASCOPY_SOURCE_NATIVE_BIDASK,,2.6615324347413583,4.320819032632617,LOW,,,
B02|2020-10-07T07:45:00.058000+00:00|1,B02,2020-10-07T07:30:00+00:00,2020-10-07T07:45:00.058000+00:00,2020-10-07T19:45:00.963000+00:00,2020-10-07T08:30:00.096000+00:00,1,LONG,0.01,105.919,106.071,105.907,152.00000000000102,-12.000000000000455,True,A2_C3_EARLY_GIVEBACK_16BAR,25411,25459,25414,LONDON_AM,2020,2020H2,2020Q4,2020-10,session_high=105.771;session_low=105.627;signal_close=105.915,DUKASCOPY_SOURCE_NATIVE_BIDASK,3.0,,,,,,
F05|2020-10-07T07:45:00.058000+00:00|1,F05,2020-10-07T07:30:00+00:00,2020-10-07T07:45:00.058000+00:00,2020-10-07T15:45:00.275000+00:00,2020-10-07T15:45:00.275000+00:00,1,LONG,0.01,105.919,105.953,105.953,34.000000000006025,34.000000000006025,False,UNCHANGED_BASELINE_TRADE,25411,25443,25443,LONDON_AM,2020,2020H2,2020Q4,2020-10,current_high=105.772;current_low=105.469;previous_high=105.772;previous_low=105.469;signal_close=105.915;previous_close=105.748,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.1410669814972465,5.843904507733718,LOW,,,
F05|2020-10-07T08:45:07.118000+00:00|1,F05,2020-10-07T08:30:00+00:00,2020-10-07T08:45:07.118000+00:00,2020-10-07T16:45:00.128000+00:00,2020-10-07T16:45:00.128000+00:00,1,LONG,0.01,105.986,105.979,105.979,-7.000000000005002,-7.000000000005002,False,UNCHANGED_BASELINE_TRADE,25415,25447,25447,LONDON_AM,2020,2020H2,2020Q4,2020-10,current_high=105.943;current_low=105.469;previous_high=105.943;previous_low=105.469;signal_close=105.985;previous_close=105.906,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.906783997775643,5.645245442342101,LOW,,,
F05|2020-10-07T09:15:04.015000+00:00|1,F05,2020-10-07T09:00:00+00:00,2020-10-07T09:15:04.015000+00:00,2020-10-07T17:15:00.258000+00:00,2020-10-07T17:15:00.258000+00:00,1,LONG,0.01,106.041,105.963,105.963,-78.00000000000296,-78.00000000000296,False,UNCHANGED_BASELINE_TRADE,25417,25449,25449,LONDON_AM,2020,2020H2,2020Q4,2020-10,current_high=105.99;current_low=105.469;previous_high=105.989;previous_low=105.469;signal_close=106.041;previous_close=105.987,DUKASCOPY_SOURCE_NATIVE_BIDASK,,5.123706610326929,6.42113268813807,LOW,,,
F05|2020-10-07T10:00:00.155000+00:00|1,F05,2020-10-07T09:45:00+00:00,2020-10-07T10:00:00.155000+00:00,2020-10-07T18:00:00.040000+00:00,2020-10-07T18:00:00.040000+00:00,1,LONG,0.01,106.08,105.99,105.99,-90.00000000000341,-90.00000000000341,False,UNCHANGED_BASELINE_TRADE,25420,25452,25452,LONDON_AM,2020,2020H2,2020Q4,2020-10,current_high=106.075;current_low=105.469;previous_high=106.075;previous_low=105.469;signal_close=106.076;previous_close=106.052,DUKASCOPY_SOURCE_NATIVE_BIDASK,,5.082319031664823,7.14240876533662,LOW,,,
B02|2020-10-08T08:15:00.500000+00:00|-1,B02,2020-10-08T08:00:00+00:00,2020-10-08T08:15:00.500000+00:00,2020-10-08T20:15:00.228000+00:00,2020-10-08T20:15:00.228000+00:00,-1,SHORT,0.01,105.927,106.006,106.006,-78.99999999999352,-78.99999999999352,False,A2_RETAIN_ORIGINAL_48BAR_EXIT,25509,25557,25557,LONDON_AM,2020,2020H2,2020Q4,2020-10,session_high=106.106;session_low=105.94;signal_close=105.928,DUKASCOPY_SOURCE_NATIVE_BIDASK,,,,,,,
F05|2020-10-09T01:30:00.193000+00:00|-1,F05,2020-10-09T01:15:00+00:00,2020-10-09T01:30:00.193000+00:00,2020-10-09T09:30:00.233000+00:00,2020-10-09T09:30:00.233000+00:00,-1,SHORT,0.01,105.825,105.904,105.904,-78.99999999999352,-78.99999999999352,False,UNCHANGED_BASELINE_TRADE,25578,25610,25610,ASIA,2020,2020H2,2020Q4,2020-10,current_high=106.049;current_low=105.885;previous_high=106.056;previous_low=105.885;signal_close=105.824;previous_close=105.902,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.5753669750402794,6.013368739514669,LOW,,,
F05|2020-10-09T14:15:00.008000+00:00|-1,F05,2020-10-09T14:00:00+00:00,2020-10-09T14:15:00.008000+00:00,2020-10-11T22:15:00.290000+00:00,2020-10-11T22:15:00.290000+00:00,-1,SHORT,0.01,105.715,105.696,105.696,19.000000000005457,19.000000000005457,False,UNCHANGED_BASELINE_TRADE,25629,25661,25661,NY_OVERLAP,2020,2020H2,2020Q4,2020-10,current_high=106.044;current_low=105.75;previous_high=106.044;previous_low=105.75;signal_close=105.713;previous_close=105.755,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.702493963479581,4.976082942738065,LOW,,,
F05|2020-10-09T14:45:01.073000+00:00|-1,F05,2020-10-09T14:30:00+00:00,2020-10-09T14:45:01.073000+00:00,2020-10-11T22:45:02.217000+00:00,2020-10-11T22:45:02.217000+00:00,-1,SHORT,0.01,105.67,105.659,105.659,10.99999999999568,10.99999999999568,False,UNCHANGED_BASELINE_TRADE,25631,25663,25663,NY_OVERLAP,2020,2020H2,2020Q4,2020-10,current_high=106.044;current_low=105.678;previous_high=106.044;previous_low=105.681;signal_close=105.672;previous_close=105.697,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.635313672592141,6.019010140558085,LOW,,,
F05|2020-10-12T03:00:00.453000+00:00|-1,F05,2020-10-12T02:45:00+00:00,2020-10-12T03:00:00.453000+00:00,2020-10-12T11:00:00.173000+00:00,2020-10-12T11:00:00.173000+00:00,-1,SHORT,0.01,105.538,105.5,105.5,37.9999999999967,37.9999999999967,False,UNCHANGED_BASELINE_TRADE,25680,25712,25712,ASIA,2020,2020H2,2020Q4,2020-10,current_high=105.983;current_low=105.541;previous_high=105.983;previous_low=105.541;signal_close=105.534;previous_close=105.555,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.0020329919880275,3.0234633308183207,LOW,,,
F05|2020-10-12T04:00:02.058000+00:00|-1,F05,2020-10-12T03:45:00+00:00,2020-10-12T04:00:02.058000+00:00,2020-10-12T12:00:00.045000+00:00,2020-10-12T12:00:00.045000+00:00,-1,SHORT,0.01,105.491,105.459,105.459,31.999999999996476,31.999999999996476,False,UNCHANGED_BASELINE_TRADE,25684,25716,25716,ASIA,2020,2020H2,2020Q4,2020-10,current_high=105.983;current_low=105.509;previous_high=105.983;previous_low=105.509;signal_close=105.491;previous_close=105.516,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.819215021974483,4.39880967773196,LOW,,,
F05|2020-10-12T04:30:03.206000+00:00|-1,F05,2020-10-12T04:15:00+00:00,2020-10-12T04:30:03.206000+00:00,2020-10-12T12:30:00.836000+00:00,2020-10-12T12:30:00.836000+00:00,-1,SHORT,0.01,105.446,105.427,105.427,18.999999999991246,18.999999999991246,False,UNCHANGED_BASELINE_TRADE,25686,25718,25718,ASIA,2020,2020H2,2020Q4,2020-10,current_high=105.983;current_low=105.461;previous_high=105.983;previous_low=105.475;signal_close=105.446;previous_close=105.478,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.8349354016004673,5.423820174733372,LOW,,,
B02|2020-10-12T12:30:00.836000+00:00|-1,B02,2020-10-12T12:15:00+00:00,2020-10-12T12:30:00.836000+00:00,2020-10-13T00:30:00.323000+00:00,2020-10-13T00:30:00.323000+00:00,-1,SHORT,0.01,105.425,105.378,105.378,46.999999999997044,46.999999999997044,False,A2_RETAIN_ORIGINAL_48BAR_EXIT,25718,25766,25766,LONDON_AM,2020,2020H2,2020Q4,2020-10,session_high=105.659;session_low=105.432;signal_close=105.425,DUKASCOPY_SOURCE_NATIVE_BIDASK,,,,,,,
F05|2020-10-12T12:45:13.170000+00:00|-1,F05,2020-10-12T12:30:00+00:00,2020-10-12T12:45:13.170000+00:00,2020-10-12T20:45:00.699000+00:00,2020-10-12T20:45:00.699000+00:00,-1,SHORT,0.01,105.41,105.344,105.344,66.0000000000025,66.0000000000025,False,UNCHANGED_BASELINE_TRADE,25719,25751,25751,LONDON_AM,2020,2020H2,2020Q4,2020-10,current_high=105.931;current_low=105.414;previous_high=105.941;previous_low=105.414;signal_close=105.411;previous_close=105.425,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.458181400229912,5.870137407670598,LOW,,,
F05|2020-10-12T13:30:00.138000+00:00|-1,F05,2020-10-12T13:15:00+00:00,2020-10-12T13:30:00.138000+00:00,2020-10-12T21:30:00.089000+00:00,2020-10-12T21:30:00.089000+00:00,-1,SHORT,0.01,105.337,105.351,105.351,-13.999999999995794,-13.999999999995794,False,UNCHANGED_BASELINE_TRADE,25722,25754,25754,NY_OVERLAP,2020,2020H2,2020Q4,2020-10,current_high=105.873;current_low=105.357;previous_high=105.873;previous_low=105.362;signal_close=105.338;previous_close=105.369,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.763019145883793,5.580625339887091,LOW,,,
F05|2020-10-12T15:00:00.746000+00:00|-1,F05,2020-10-12T14:45:00+00:00,2020-10-12T15:00:00.746000+00:00,2020-10-12T23:00:00.068000+00:00,2020-10-12T23:00:00.068000+00:00,-1,SHORT,0.01,105.276,105.339,105.339,-63.00000000000239,-63.00000000000239,False,UNCHANGED_BASELINE_TRADE,25728,25760,25760,NY_OVERLAP,2020,2020H2,2020Q4,2020-10,current_high=105.798;current_low=105.313;previous_high=105.798;previous_low=105.313;signal_close=105.277;previous_close=105.34,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.240712014727694,5.423617524633368,LOW,,,
B02|2020-10-13T07:45:02.285000+00:00|1,B02,2020-10-13T07:30:00+00:00,2020-10-13T07:45:02.285000+00:00,2020-10-13T19:45:00.097000+00:00,2020-10-13T08:15:00.100000+00:00,1,LONG,0.01,105.464,105.48,105.453,16.000000000005343,-10.99999999999568,True,A2_C3_EARLY_GIVEBACK_16BAR,25795,25843,25797,LONDON_AM,2020,2020H2,2020Q4,2020-10,session_high=105.452;session_low=105.282;signal_close=105.461,DUKASCOPY_SOURCE_NATIVE_BIDASK,2.0,,,,,,
