signal_utc,canonical_side,opportunity_id,raw_side,event_id,schedule_class
2024-02-07 09:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-07T09:15:00+00:00|-1,-1.0,RAW|2024-02-07|2024-02-07T09:00:00Z|-1,common_intersection
2024-02-07 14:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-07T15:00:00+00:00|1,1.0,RAW|2024-02-07|2024-02-07T14:45:00Z|1,common_intersection
2024-02-08 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-08T07:15:00+00:00|-1,-1.0,RAW|2024-02-08|2024-02-08T07:00:00Z|-1,common_intersection
2024-02-09 07:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-09T07:30:00+00:00|1,1.0,RAW|2024-02-09|2024-02-09T07:15:00Z|1,common_intersection
2024-02-09 12:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-09T12:45:00+00:00|-1,-1.0,RAW|2024-02-09|2024-02-09T12:30:00Z|-1,common_intersection
2024-02-12 07:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-12T07:30:00+00:00|1,1.0,RAW|2024-02-12|2024-02-12T07:15:00Z|1,common_intersection
2024-02-13 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-13T07:15:00+00:00|-1,-1.0,RAW|2024-02-13|2024-02-13T07:00:00Z|-1,common_intersection
2024-02-13 13:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-13T13:30:00+00:00|1,1.0,RAW|2024-02-13|2024-02-13T13:15:00Z|1,common_intersection
2024-02-14 07:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-14T07:30:00+00:00|1,1.0,RAW|2024-02-14|2024-02-14T07:15:00Z|1,common_intersection
2024-02-15 07:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-15T07:15:00+00:00|1,1.0,RAW|2024-02-15|2024-02-15T07:00:00Z|1,common_intersection
2024-02-16 13:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-16T13:30:00+00:00|-1,-1.0,RAW|2024-02-16|2024-02-16T13:15:00Z|-1,common_intersection
2024-02-19 19:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-19T19:15:00+00:00|-1,-1.0,RAW|2024-02-19|2024-02-19T19:00:00Z|-1,common_intersection
2024-02-20 11:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-20T11:30:00+00:00|1,1.0,RAW|2024-02-20|2024-02-20T11:15:00Z|1,common_intersection
2024-02-21 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-21T07:15:00+00:00|-1,-1.0,RAW|2024-02-21|2024-02-21T07:00:00Z|-1,common_intersection
2024-02-22 08:30:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-22T08:45:00+00:00|1,1.0,RAW|2024-02-22|2024-02-22T08:30:00Z|1,common_intersection
2024-02-22 13:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-22T13:30:00+00:00|-1,-1.0,RAW|2024-02-22|2024-02-22T13:15:00Z|-1,common_intersection
2024-02-23 08:45:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-23T09:00:00+00:00|-1,-1.0,RAW|2024-02-23|2024-02-23T08:45:00Z|-1,common_intersection
2024-02-23 13:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-23T13:30:00+00:00|1,1.0,RAW|2024-02-23|2024-02-23T13:15:00Z|1,common_intersection
2024-02-27 15:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-27T15:30:00+00:00|1,1.0,RAW|2024-02-27|2024-02-27T15:15:00Z|1,common_intersection
2024-02-28 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-28T07:15:00+00:00|-1,-1.0,RAW|2024-02-28|2024-02-28T07:00:00Z|-1,common_intersection
2024-02-29 07:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-02-29T07:15:00+00:00|1,1.0,RAW|2024-02-29|2024-02-29T07:00:00Z|1,common_intersection
2024-03-01 11:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-01T11:30:00+00:00|-1,-1.0,RAW|2024-03-01|2024-03-01T11:15:00Z|-1,common_intersection
2024-03-01 19:30:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-01T19:45:00+00:00|1,,,canonical_only
2024-03-04 07:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-04T07:45:00+00:00|-1,-1.0,RAW|2024-03-04|2024-03-04T07:30:00Z|-1,common_intersection
2024-03-05 07:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-05T08:00:00+00:00|1,1.0,RAW|2024-03-05|2024-03-05T07:45:00Z|1,common_intersection
2024-03-07 07:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-07T07:30:00+00:00|1,1.0,RAW|2024-03-07|2024-03-07T07:15:00Z|1,common_intersection
2024-03-11 09:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-11T10:00:00+00:00|1,1.0,RAW|2024-03-11|2024-03-11T09:45:00Z|1,common_intersection
2024-03-11 14:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-11T14:30:00+00:00|-1,-1.0,RAW|2024-03-11|2024-03-11T14:15:00Z|-1,common_intersection
2024-03-12 12:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-12T12:45:00+00:00|-1,-1.0,RAW|2024-03-12|2024-03-12T12:30:00Z|-1,common_intersection
2024-03-13 15:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-13T15:30:00+00:00|-1,-1.0,RAW|2024-03-13|2024-03-13T15:15:00Z|-1,common_intersection
2024-03-14 12:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-14T12:45:00+00:00|-1,-1.0,RAW|2024-03-14|2024-03-14T12:30:00Z|-1,common_intersection
2024-03-15 07:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-15T07:15:00+00:00|1,1.0,RAW|2024-03-15|2024-03-15T07:00:00Z|1,common_intersection
2024-03-15 11:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-15T11:45:00+00:00|-1,-1.0,RAW|2024-03-15|2024-03-15T11:30:00Z|-1,common_intersection
2024-03-19 08:45:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-19T09:00:00+00:00|-1,-1.0,RAW|2024-03-19|2024-03-19T08:45:00Z|-1,common_intersection
2024-03-20 15:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-20T15:15:00+00:00|-1,-1.0,RAW|2024-03-20|2024-03-20T15:00:00Z|-1,common_intersection
2024-03-20 19:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-20T19:15:00+00:00|1,1.0,RAW|2024-03-20|2024-03-20T19:00:00Z|1,common_intersection
2024-03-21 09:45:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-21T10:00:00+00:00|-1,-1.0,RAW|2024-03-21|2024-03-21T09:45:00Z|-1,common_intersection
2024-03-22 13:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-22T13:15:00+00:00|1,1.0,RAW|2024-03-22|2024-03-22T13:00:00Z|1,common_intersection
2024-03-25 09:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-25T09:30:00+00:00|-1,-1.0,RAW|2024-03-25|2024-03-25T09:15:00Z|-1,common_intersection
2024-03-26 09:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-26T09:30:00+00:00|1,1.0,RAW|2024-03-26|2024-03-26T09:15:00Z|1,common_intersection
2024-03-26 13:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-26T13:15:00+00:00|-1,-1.0,RAW|2024-03-26|2024-03-26T13:00:00Z|-1,common_intersection
2024-03-28 13:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-28T13:15:00+00:00|1,1.0,RAW|2024-03-28|2024-03-28T13:00:00Z|1,common_intersection
2024-03-29 14:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-03-29T14:30:00+00:00|1,1.0,RAW|2024-03-29|2024-03-29T14:15:00Z|1,common_intersection
2024-04-02 14:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-02T14:15:00+00:00|1,1.0,RAW|2024-04-02|2024-04-02T14:00:00Z|1,common_intersection
2024-04-03 07:45:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-03T08:00:00+00:00|-1,-1.0,RAW|2024-04-03|2024-04-03T07:45:00Z|-1,common_intersection
2024-04-04 07:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-04T07:30:00+00:00|-1,-1.0,RAW|2024-04-04|2024-04-04T07:15:00Z|-1,common_intersection
2024-04-04 13:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-04T14:00:00+00:00|1,1.0,RAW|2024-04-04|2024-04-04T13:45:00Z|1,common_intersection
2024-04-05 07:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-05T07:45:00+00:00|-1,-1.0,RAW|2024-04-05|2024-04-05T07:30:00Z|-1,common_intersection
2024-04-08 10:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-08T10:30:00+00:00|-1,-1.0,RAW|2024-04-08|2024-04-08T10:15:00Z|-1,common_intersection
2024-04-09 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-09T07:15:00+00:00|-1,-1.0,RAW|2024-04-09|2024-04-09T07:00:00Z|-1,common_intersection
2024-04-09 10:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-09T11:00:00+00:00|1,1.0,RAW|2024-04-09|2024-04-09T10:45:00Z|1,common_intersection
2024-04-10 10:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-10T10:30:00+00:00|-1,-1.0,RAW|2024-04-10|2024-04-10T10:15:00Z|-1,common_intersection
2024-04-11 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-11T07:15:00+00:00|-1,-1.0,RAW|2024-04-11|2024-04-11T07:00:00Z|-1,common_intersection
2024-04-12 07:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-12T07:30:00+00:00|-1,-1.0,RAW|2024-04-12|2024-04-12T07:15:00Z|-1,common_intersection
2024-04-12 13:30:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-12T13:45:00+00:00|1,1.0,RAW|2024-04-12|2024-04-12T13:30:00Z|1,common_intersection
2024-04-15 08:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-15T08:15:00+00:00|-1,-1.0,RAW|2024-04-15|2024-04-15T08:00:00Z|-1,common_intersection
2024-04-16 12:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-16T12:45:00+00:00|-1,-1.0,RAW|2024-04-16|2024-04-16T12:30:00Z|-1,common_intersection
2024-04-18 09:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-18T09:30:00+00:00|-1,-1.0,RAW|2024-04-18|2024-04-18T09:15:00Z|-1,common_intersection
2024-04-22 10:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-22T10:15:00+00:00|-1,-1.0,RAW|2024-04-22|2024-04-22T10:00:00Z|-1,common_intersection
2024-04-23 07:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-23T07:45:00+00:00|-1,-1.0,RAW|2024-04-23|2024-04-23T07:30:00Z|-1,common_intersection
2024-04-23 14:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-23T14:15:00+00:00|1,1.0,RAW|2024-04-23|2024-04-23T14:00:00Z|1,common_intersection
2024-04-24 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-24T07:15:00+00:00|-1,-1.0,RAW|2024-04-24|2024-04-24T07:00:00Z|-1,common_intersection
2024-04-25 12:45:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-25T13:00:00+00:00|-1,-1.0,RAW|2024-04-25|2024-04-25T12:45:00Z|-1,common_intersection
2024-04-26 08:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-26T08:15:00+00:00|-1,,,canonical_only
2024-04-26 08:15:00+00:00,,,-1.0,RAW|2024-04-26|2024-04-26T08:15:00Z|-1,raw_only
2024-04-29 07:30:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-29T07:45:00+00:00|1,1.0,RAW|2024-04-29|2024-04-29T07:30:00Z|1,common_intersection
2024-04-30 12:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-04-30T12:15:00+00:00|-1,-1.0,RAW|2024-04-30|2024-04-30T12:00:00Z|-1,common_intersection
2024-05-01 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-01T07:15:00+00:00|-1,-1.0,RAW|2024-05-01|2024-05-01T07:00:00Z|-1,common_intersection
2024-05-02 09:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-02T09:15:00+00:00|1,1.0,RAW|2024-05-02|2024-05-02T09:00:00Z|1,common_intersection
2024-05-03 14:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-03T14:30:00+00:00|1,1.0,RAW|2024-05-03|2024-05-03T14:15:00Z|1,common_intersection
2024-05-07 17:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-07T17:30:00+00:00|-1,-1.0,RAW|2024-05-07|2024-05-07T17:15:00Z|-1,common_intersection
2024-05-08 07:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-08T07:30:00+00:00|-1,-1.0,RAW|2024-05-08|2024-05-08T07:15:00Z|-1,common_intersection
2024-05-09 07:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-09T07:45:00+00:00|-1,-1.0,RAW|2024-05-09|2024-05-09T07:30:00Z|-1,common_intersection
2024-05-10 07:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-10T07:45:00+00:00|-1,-1.0,RAW|2024-05-10|2024-05-10T07:30:00Z|-1,common_intersection
2024-05-14 12:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-14T12:45:00+00:00|-1,-1.0,RAW|2024-05-14|2024-05-14T12:30:00Z|-1,common_intersection
2024-05-17 08:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-17T08:45:00+00:00|-1,-1.0,RAW|2024-05-17|2024-05-17T08:30:00Z|-1,common_intersection
2024-05-17 14:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-17T15:00:00+00:00|1,1.0,RAW|2024-05-17|2024-05-17T14:45:00Z|1,common_intersection
2024-05-20 07:30:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-20T07:45:00+00:00|1,1.0,RAW|2024-05-20|2024-05-20T07:30:00Z|1,common_intersection
2024-05-20 12:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-20T12:30:00+00:00|-1,-1.0,RAW|2024-05-20|2024-05-20T12:15:00Z|-1,common_intersection
2024-05-21 07:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-21T07:30:00+00:00|1,1.0,RAW|2024-05-21|2024-05-21T07:15:00Z|1,common_intersection
2024-05-22 08:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-22T08:45:00+00:00|-1,-1.0,RAW|2024-05-22|2024-05-22T08:30:00Z|-1,common_intersection
2024-05-23 07:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-23T07:30:00+00:00|1,1.0,RAW|2024-05-23|2024-05-23T07:15:00Z|1,common_intersection
2024-05-23 18:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-23T18:15:00+00:00|-1,-1.0,RAW|2024-05-23|2024-05-23T18:00:00Z|-1,common_intersection
2024-05-24 14:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-24T14:15:00+00:00|1,1.0,RAW|2024-05-24|2024-05-24T14:00:00Z|1,common_intersection
2024-05-27 07:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-27T07:30:00+00:00|-1,-1.0,RAW|2024-05-27|2024-05-27T07:15:00Z|-1,common_intersection
2024-05-28 08:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-28T08:45:00+00:00|-1,-1.0,RAW|2024-05-28|2024-05-28T08:30:00Z|-1,common_intersection
2024-05-28 13:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-28T13:30:00+00:00|1,1.0,RAW|2024-05-28|2024-05-28T13:15:00Z|1,common_intersection
2024-05-30 07:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-30T07:30:00+00:00|1,1.0,RAW|2024-05-30|2024-05-30T07:15:00Z|1,common_intersection
2024-05-31 07:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-31T07:30:00+00:00|-1,-1.0,RAW|2024-05-31|2024-05-31T07:15:00Z|-1,common_intersection
2024-05-31 14:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-05-31T14:30:00+00:00|1,1.0,RAW|2024-05-31|2024-05-31T14:15:00Z|1,common_intersection
2024-06-05 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-05T07:15:00+00:00|-1,-1.0,RAW|2024-06-05|2024-06-05T07:00:00Z|-1,common_intersection
2024-06-06 08:45:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-06T09:00:00+00:00|-1,-1.0,RAW|2024-06-06|2024-06-06T08:45:00Z|-1,common_intersection
2024-06-07 07:30:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-07T07:45:00+00:00|1,1.0,RAW|2024-06-07|2024-06-07T07:30:00Z|1,common_intersection
2024-06-11 07:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-11T07:45:00+00:00|-1,-1.0,RAW|2024-06-11|2024-06-11T07:30:00Z|-1,common_intersection
2024-06-11 12:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-11T12:15:00+00:00|1,1.0,RAW|2024-06-11|2024-06-11T12:00:00Z|1,common_intersection
2024-06-12 07:45:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-12T08:00:00+00:00|-1,-1.0,RAW|2024-06-12|2024-06-12T07:45:00Z|-1,common_intersection
2024-06-13 08:15:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-13T08:30:00+00:00|-1,-1.0,RAW|2024-06-13|2024-06-13T08:15:00Z|-1,common_intersection
2024-06-13 12:30:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-13T12:45:00+00:00|1,1.0,RAW|2024-06-13|2024-06-13T12:30:00Z|1,common_intersection
2024-06-18 07:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-18T07:15:00+00:00|-1,-1.0,RAW|2024-06-18|2024-06-18T07:00:00Z|-1,common_intersection
2024-06-19 07:00:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-19T07:15:00+00:00|1,1.0,RAW|2024-06-19|2024-06-19T07:00:00Z|1,common_intersection
2024-06-19 12:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-19T12:45:00+00:00|-1,-1.0,RAW|2024-06-19|2024-06-19T12:30:00Z|-1,common_intersection
2024-06-21 08:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-21T09:00:00+00:00|1,1.0,RAW|2024-06-21|2024-06-21T08:45:00Z|1,common_intersection
2024-06-24 09:15:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-24T09:30:00+00:00|1,1.0,RAW|2024-06-24|2024-06-24T09:15:00Z|1,common_intersection
2024-06-25 14:00:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-25T14:15:00+00:00|-1,-1.0,RAW|2024-06-25|2024-06-25T14:00:00Z|-1,common_intersection
2024-06-26 07:30:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-26T07:45:00+00:00|-1,-1.0,RAW|2024-06-26|2024-06-26T07:30:00Z|-1,common_intersection
2024-06-27 12:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-27T13:00:00+00:00|1,1.0,RAW|2024-06-27|2024-06-27T12:45:00Z|1,common_intersection
2024-06-27 16:45:00+00:00,-1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-27T17:00:00+00:00|-1,-1.0,RAW|2024-06-27|2024-06-27T16:45:00Z|-1,common_intersection
2024-06-28 14:45:00+00:00,1.0,2024H1|F_ASIAN_RANGE_SWEEP|2024-06-28T15:00:00+00:00|1,1.0,RAW|2024-06-28|2024-06-28T14:45:00Z|1,common_intersection
2024-07-02 13:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-02T13:30:00+00:00|1,1.0,RAW|2024-07-02|2024-07-02T13:15:00Z|1,common_intersection
2024-07-03 10:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-03T10:30:00+00:00|-1,-1.0,RAW|2024-07-03|2024-07-03T10:15:00Z|-1,common_intersection
2024-07-03 15:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-03T15:30:00+00:00|1,1.0,RAW|2024-07-03|2024-07-03T15:15:00Z|1,common_intersection
2024-07-04 10:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-04T10:30:00+00:00|1,1.0,RAW|2024-07-04|2024-07-04T10:15:00Z|1,common_intersection
2024-07-05 12:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-05T12:45:00+00:00|1,1.0,RAW|2024-07-05|2024-07-05T12:30:00Z|1,common_intersection
2024-07-08 12:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-08T12:30:00+00:00|-1,-1.0,RAW|2024-07-08|2024-07-08T12:15:00Z|-1,common_intersection
2024-07-09 07:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-09T07:15:00+00:00|1,1.0,RAW|2024-07-09|2024-07-09T07:00:00Z|1,common_intersection
2024-07-09 11:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-09T11:30:00+00:00|-1,-1.0,RAW|2024-07-09|2024-07-09T11:15:00Z|-1,common_intersection
2024-07-10 09:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-10T09:45:00+00:00|-1,-1.0,RAW|2024-07-10|2024-07-10T09:30:00Z|-1,common_intersection
2024-07-11 07:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-11T07:15:00+00:00|-1,-1.0,RAW|2024-07-11|2024-07-11T07:00:00Z|-1,common_intersection
2024-07-12 13:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-12T13:30:00+00:00|1,1.0,RAW|2024-07-12|2024-07-12T13:15:00Z|1,common_intersection
2024-07-15 08:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-15T08:45:00+00:00|1,1.0,RAW|2024-07-15|2024-07-15T08:30:00Z|1,common_intersection
2024-07-16 12:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-16T13:00:00+00:00|-1,-1.0,RAW|2024-07-16|2024-07-16T12:45:00Z|-1,common_intersection
2024-07-18 08:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-18T09:00:00+00:00|-1,-1.0,RAW|2024-07-18|2024-07-18T08:45:00Z|-1,common_intersection
2024-07-19 07:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-19T07:15:00+00:00|1,1.0,RAW|2024-07-19|2024-07-19T07:00:00Z|1,common_intersection
2024-07-23 12:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-23T12:15:00+00:00|1,1.0,RAW|2024-07-23|2024-07-23T12:00:00Z|1,common_intersection
2024-07-24 09:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-24T09:45:00+00:00|1,1.0,RAW|2024-07-24|2024-07-24T09:30:00Z|1,common_intersection
2024-07-25 07:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-25T07:30:00+00:00|1,1.0,RAW|2024-07-25|2024-07-25T07:15:00Z|1,common_intersection
2024-07-25 13:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-25T13:15:00+00:00|-1,-1.0,RAW|2024-07-25|2024-07-25T13:00:00Z|-1,common_intersection
2024-07-26 07:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-26T07:45:00+00:00|-1,-1.0,RAW|2024-07-26|2024-07-26T07:30:00Z|-1,common_intersection
2024-07-26 14:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-07-26T14:30:00+00:00|1,1.0,RAW|2024-07-26|2024-07-26T14:15:00Z|1,common_intersection
2024-08-01 14:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-01T14:15:00+00:00|-1,-1.0,RAW|2024-08-01|2024-08-01T14:00:00Z|-1,common_intersection
2024-08-02 07:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-02T07:30:00+00:00|1,1.0,RAW|2024-08-02|2024-08-02T07:15:00Z|1,common_intersection
2024-08-06 13:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-06T14:00:00+00:00|1,1.0,RAW|2024-08-06|2024-08-06T13:45:00Z|1,common_intersection
2024-08-09 12:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-09T12:30:00+00:00|1,1.0,RAW|2024-08-09|2024-08-09T12:15:00Z|1,common_intersection
2024-08-12 07:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-12T07:15:00+00:00|-1,-1.0,RAW|2024-08-12|2024-08-12T07:00:00Z|-1,common_intersection
2024-08-13 13:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-13T13:15:00+00:00|1,1.0,RAW|2024-08-13|2024-08-13T13:00:00Z|1,common_intersection
