timestamp,timeframe,bucket_start_server,information_time,completed_information_time,close,partial_bar_exclusion,missing_history_flag,source,timezone,future_bar_access,fast_value,slow_value,slope,raw_state,previous_raw_state,state,state_start,state_duration_hours,last_state_change
2024-06-24 08:00:00+00:00,H4,2024-06-24 08:00:00+00:00,2024-06-24 09:00:00+00:00,2024-06-24 09:00:00+00:00,159.784,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.57562042209375,158.7636877366455,81.19326854482551,Up,Up,Up,2024-06-13 05:00:00+00:00,268.0,2024-06-13 05:00:00+00:00
2024-06-24 12:00:00+00:00,H4,2024-06-24 12:00:00+00:00,2024-06-24 13:00:00+00:00,2024-06-24 13:00:00+00:00,159.392,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.52315744435268,158.81395271771387,70.92047266388022,Up,Up,Up,2024-06-13 05:00:00+00:00,272.0,2024-06-13 05:00:00+00:00
2024-06-24 16:00:00+00:00,H4,2024-06-24 16:00:00+00:00,2024-06-24 17:00:00+00:00,2024-06-24 17:00:00+00:00,159.729,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.58196960310906,158.88715650029678,69.4813102812276,Up,Up,Up,2024-06-13 05:00:00+00:00,276.0,2024-06-13 05:00:00+00:00
2024-06-24 20:00:00+00:00,H4,2024-06-24 20:00:00+00:00,2024-06-24 21:00:00+00:00,2024-06-24 21:00:00+00:00,159.568,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.57797828793505,158.94162398027305,63.63543076620033,Up,Up,Up,2024-06-13 05:00:00+00:00,280.0,2024-06-13 05:00:00+00:00
2024-06-25 00:00:00+00:00,H4,2024-06-25 00:00:00+00:00,2024-06-25 01:00:00+00:00,2024-06-25 01:00:00+00:00,159.39,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.5242702056679,158.97749406185122,54.677614381668604,Up,Up,Up,2024-06-13 05:00:00+00:00,284.0,2024-06-13 05:00:00+00:00
2024-06-25 04:00:00+00:00,H4,2024-06-25 04:00:00+00:00,2024-06-25 05:00:00+00:00,2024-06-25 05:00:00+00:00,159.43,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.49733586119135,159.01369453690313,48.36413242882145,Up,Up,Up,2024-06-13 05:00:00+00:00,288.0,2024-06-13 05:00:00+00:00
2024-06-25 08:00:00+00:00,H4,2024-06-25 08:00:00+00:00,2024-06-25 09:00:00+00:00,2024-06-25 09:00:00+00:00,159.475,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.49095418656523,159.05059897395088,44.03552126143495,Up,Up,Up,2024-06-13 05:00:00+00:00,292.0,2024-06-13 05:00:00+00:00
2024-06-25 12:00:00+00:00,H4,2024-06-25 12:00:00+00:00,2024-06-25 13:00:00+00:00,2024-06-25 13:00:00+00:00,159.666,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.540967276118,159.09983105603482,44.11362200831945,Up,Up,Up,2024-06-13 05:00:00+00:00,296.0,2024-06-13 05:00:00+00:00
2024-06-25 16:00:00+00:00,H4,2024-06-25 16:00:00+00:00,2024-06-25 17:00:00+00:00,2024-06-25 17:00:00+00:00,159.745,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.5992623400843,159.15144457155202,44.781776853227484,Up,Up,Up,2024-06-13 05:00:00+00:00,300.0,2024-06-13 05:00:00+00:00
2024-06-25 20:00:00+00:00,H4,2024-06-25 20:00:00+00:00,2024-06-25 21:00:00+00:00,2024-06-25 21:00:00+00:00,159.652,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.61433024291736,159.19148900582786,42.284123708950005,Up,Up,Up,2024-06-13 05:00:00+00:00,304.0,2024-06-13 05:00:00+00:00
2024-06-26 00:00:00+00:00,H4,2024-06-26 00:00:00+00:00,2024-06-26 01:00:00+00:00,2024-06-26 01:00:00+00:00,159.718,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.6439501735124,159.23360988536166,41.0340288150735,Up,Up,Up,2024-06-13 05:00:00+00:00,308.0,2024-06-13 05:00:00+00:00
2024-06-26 04:00:00+00:00,H4,2024-06-26 04:00:00+00:00,2024-06-26 05:00:00+00:00,2024-06-26 05:00:00+00:00,159.751,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.67453583822314,159.27500109453274,39.953474369039554,Up,Up,Up,2024-06-13 05:00:00+00:00,312.0,2024-06-13 05:00:00+00:00
2024-06-26 08:00:00+00:00,H4,2024-06-26 08:00:00+00:00,2024-06-26 09:00:00+00:00,2024-06-26 09:00:00+00:00,159.957,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.7552398844451,159.32956100697012,42.567887747497934,Up,Up,Up,2024-06-13 05:00:00+00:00,316.0,2024-06-13 05:00:00+00:00
2024-06-26 12:00:00+00:00,H4,2024-06-26 12:00:00+00:00,2024-06-26 13:00:00+00:00,2024-06-26 13:00:00+00:00,160.349,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,159.9248856317465,159.41111612641254,51.376950533395416,Up,Up,Up,2024-06-13 05:00:00+00:00,320.0,2024-06-13 05:00:00+00:00
2024-06-26 16:00:00+00:00,H4,2024-06-26 16:00:00+00:00,2024-06-26 17:00:00+00:00,2024-06-26 17:00:00+00:00,160.637,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.12834687981893,159.50918683629953,61.916004351940046,Up,Up,Up,2024-06-13 05:00:00+00:00,324.0,2024-06-13 05:00:00+00:00
2024-06-26 20:00:00+00:00,H4,2024-06-26 20:00:00+00:00,2024-06-26 21:00:00+00:00,2024-06-26 21:00:00+00:00,160.789,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.31710491415637,159.61157188939558,70.5533024760797,Up,Up,Up,2024-06-13 05:00:00+00:00,328.0,2024-06-13 05:00:00+00:00
2024-06-27 00:00:00+00:00,H4,2024-06-27 00:00:00+00:00,2024-06-27 01:00:00+00:00,2024-06-27 01:00:00+00:00,160.691,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.42393208154027,159.69792613824393,72.6005943296343,Up,Up,Up,2024-06-13 05:00:00+00:00,332.0,2024-06-13 05:00:00+00:00
2024-06-27 04:00:00+00:00,H4,2024-06-27 04:00:00+00:00,2024-06-27 05:00:00+00:00,2024-06-27 05:00:00+00:00,160.335,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.3985229153859,159.74889204718443,64.96308682014842,Up,Up,Up,2024-06-13 05:00:00+00:00,336.0,2024-06-13 05:00:00+00:00
2024-06-27 08:00:00+00:00,H4,2024-06-27 08:00:00+00:00,2024-06-27 09:00:00+00:00,2024-06-27 09:00:00+00:00,160.553,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.44265922527563,159.81322068340967,62.94385418659658,Up,Up,Up,2024-06-13 05:00:00+00:00,340.0,2024-06-13 05:00:00+00:00
2024-06-27 12:00:00+00:00,H4,2024-06-27 12:00:00+00:00,2024-06-27 13:00:00+00:00,2024-06-27 13:00:00+00:00,160.399,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.43018516091115,159.8600830287369,57.010213217424166,Up,Up,Up,2024-06-13 05:00:00+00:00,344.0,2024-06-13 05:00:00+00:00
2024-06-27 16:00:00+00:00,H4,2024-06-27 16:00:00+00:00,2024-06-27 17:00:00+00:00,2024-06-27 17:00:00+00:00,160.713,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.51098940065083,159.92831638643798,58.2673014212844,Up,Up,Up,2024-06-13 05:00:00+00:00,348.0,2024-06-13 05:00:00+00:00
2024-06-27 20:00:00+00:00,H4,2024-06-27 20:00:00+00:00,2024-06-27 21:00:00+00:00,2024-06-27 21:00:00+00:00,160.737,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.57556385760773,159.99301107552296,58.255278208477534,Up,Up,Up,2024-06-13 05:00:00+00:00,352.0,2024-06-13 05:00:00+00:00
2024-06-28 00:00:00+00:00,H4,2024-06-28 00:00:00+00:00,2024-06-28 01:00:00+00:00,2024-06-28 01:00:00+00:00,161.12,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.73111704114837,160.08317018948114,64.79468516672284,Up,Up,Up,2024-06-13 05:00:00+00:00,356.0,2024-06-13 05:00:00+00:00
2024-06-28 04:00:00+00:00,H4,2024-06-28 04:00:00+00:00,2024-06-28 05:00:00+00:00,2024-06-28 05:00:00+00:00,161.038,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.81879788653455,160.15955657432264,65.92413122119183,Up,Up,Up,2024-06-13 05:00:00+00:00,360.0,2024-06-13 05:00:00+00:00
2024-06-28 08:00:00+00:00,H4,2024-06-28 08:00:00+00:00,2024-06-28 09:00:00+00:00,2024-06-28 09:00:00+00:00,160.911,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.84514134752467,160.21967204837685,62.54692991478237,Up,Up,Up,2024-06-13 05:00:00+00:00,364.0,2024-06-13 05:00:00+00:00
2024-06-28 12:00:00+00:00,H4,2024-06-28 12:00:00+00:00,2024-06-28 13:00:00+00:00,2024-06-28 13:00:00+00:00,160.511,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,160.74967239108906,160.2429782845067,50.66941065823585,Up,Up,Up,2024-06-13 05:00:00+00:00,368.0,2024-06-13 05:00:00+00:00
