opportunity_id,fold,date,side,side_label,reason,signal_utc,entry_utc,exit_utc,signal_i,entry_i,exit_i,asian_high,asian_low,asian_bar_count,signal_open,signal_high,signal_low,signal_close,entry_bid_atlas,exit_bid_atlas,atlas_net_pips,atlas_normalized_pl_jpy
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-11T14:30:00+00:00|-1,2024H1,2024-03-11,-1,SHORT,asian_high,2024-03-11 14:15:00+00:00,2024-03-11 14:30:00+00:00,2024-03-11 17:30:00+00:00,29598,29599,29611,147.087,146.537,28,147.092,147.092,146.98,147.005,147.005,146.775,22.499999999998977,224.99999999998977
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-12T12:45:00+00:00|-1,2024H1,2024-03-12,-1,SHORT,asian_high,2024-03-12 12:30:00+00:00,2024-03-12 12:45:00+00:00,2024-03-12 15:45:00+00:00,29687,29688,29700,147.594,146.619,28,147.425,148.161,147.065,147.166,147.169,147.788,-62.39999999999998,-623.9999999999998
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-13T15:30:00+00:00|-1,2024H1,2024-03-13,-1,SHORT,asian_high,2024-03-13 15:15:00+00:00,2024-03-13 15:30:00+00:00,2024-03-13 18:30:00+00:00,29794,29795,29807,147.788,147.232,28,147.794,147.794,147.707,147.719,147.719,147.655,5.899999999999295,58.99999999999295
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-14T12:45:00+00:00|-1,2024H1,2024-03-14,-1,SHORT,asian_high,2024-03-14 12:30:00+00:00,2024-03-14 12:45:00+00:00,2024-03-14 15:45:00+00:00,29879,29880,29892,147.971,147.527,28,147.729,147.987,147.566,147.636,147.637,148.285,-65.29999999999961,-652.9999999999961
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-15T07:15:00+00:00|1,2024H1,2024-03-15,1,LONG,asian_low,2024-03-15 07:00:00+00:00,2024-03-15 07:15:00+00:00,2024-03-15 10:15:00+00:00,29953,29954,29966,148.659,148.096,28,148.214,148.233,148.03,148.175,148.176,148.728,54.70000000000209,547.0000000000209
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-15T11:45:00+00:00|-1,2024H1,2024-03-15,-1,SHORT,asian_high,2024-03-15 11:30:00+00:00,2024-03-15 11:45:00+00:00,2024-03-15 14:45:00+00:00,29971,29972,29984,148.659,148.096,28,148.733,148.751,148.585,148.603,148.604,148.972,-37.2999999999995,-372.999999999995
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-19T09:00:00+00:00|-1,2024H1,2024-03-19,-1,SHORT,asian_high,2024-03-19 08:45:00+00:00,2024-03-19 09:00:00+00:00,2024-03-19 12:00:00+00:00,30152,30153,30165,150.483,149.001,28,150.483,150.513,150.238,150.335,150.335,150.386,-5.599999999998772,-55.99999999998772
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-20T15:15:00+00:00|-1,2024H1,2024-03-20,-1,SHORT,asian_high,2024-03-20 15:00:00+00:00,2024-03-20 15:15:00+00:00,2024-03-20 18:15:00+00:00,30273,30274,30286,151.583,151.001,28,151.671,151.672,151.542,151.563,151.563,151.6,-4.200000000000614,-42.00000000000614
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-20T19:15:00+00:00|1,2024H1,2024-03-20,1,LONG,asian_low,2024-03-20 19:00:00+00:00,2024-03-20 19:15:00+00:00,2024-03-20 22:15:00+00:00,30289,30290,30302,151.583,151.001,28,150.785,151.103,150.771,151.064,151.063,151.131,6.300000000001205,63.00000000001205
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-21T10:00:00+00:00|-1,2024H1,2024-03-21,-1,SHORT,asian_high,2024-03-21 09:45:00+00:00,2024-03-21 10:00:00+00:00,2024-03-21 13:00:00+00:00,30348,30349,30361,151.088,150.263,28,151.09,151.13,151.048,151.079,151.08,151.163,-8.79999999999984,-87.99999999999841
