candidate_id,family,definition_sha256,horizon_bars,trade_rows,trade_ledger_sha256
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,12,385,461cebc801bf1af6b22d67a22b981307bccb02496b7404539bd5ae04a6fc4e6b
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,16,385,7c5c1a84390a53c3d6b49107a14ef91520bb9fd484e77ffe813f7c2b2499decf
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,24,384,fc89962e9659f8bce54f32df82ea31c2708c100e09cc80a9a004126c1a7b33ce
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,32,382,f145d27f0ed40fcb769aa579fbd3375c0c6fea609cd8f36d6d0a5ea884ed5187
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,48,376,f8f2b63699956fb953a6a78f5919d72baaa0b2d90d93db0bd7e82e3c129c9277
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,1,372,6344165d615a4b2fdb290a70a0080c9ef8a343009acf2f74402249cbd4fc9d11
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,2,372,3f82ee4d2f6a11f311523fa9f69cee14f422fd323fe5e5d9abbd836370b5df95
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,3,372,922bf6a293712aceafa3c83799052b6a7abea23fa4a8eec6018d5821b9308109
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,4,372,b3dc5557c807aa649547a93f4a22f43c068fb38d973f11571179c4e4b41833d8
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,6,372,74482ccb98ab68f7ae6852ce1283f73e8deacaeff4bfe23aa3695634d9940af0
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,8,372,c378735458a4467e6573a7edb6a1cca1ce5c83e5c2d3dbc12d69a2759e1a790b
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,12,372,e63a517c92882576c35876cdce12afc9f250f568c856768053f5e262ccddcec8
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,16,372,a80b1ff2f2b4d999ecbcf8ea446583fc8838d396fca465c112e5e16245cbcbea
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,24,370,cdc96443224476421f61a8eb92fd9a5e8b825ed1c845f7546661d00e515b0231
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,32,370,1ecfeff07ccf9b8a242a0ad8a2b24750baba2138de5a4fc89a452201db1b9e55
R1E02_legacy_trend_8h_resumption,trend_pullback_resumption,23e3724d872de13027eb769e830b148786cec42dd471b0e34bc062718f364017,48,366,4b933317f249e0a46c73eaba249bdeb0116f9f794ede5c4d4f145e7ccad9cc47
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,1,729,6e3379ea585f08da76ba559b70b9bd5e6e05254135425cab6c7ca2239991cb00
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,2,729,3818c84737a7df94f00f10e78fb2008e8bf8ee7d57a78efec66e75f8a610d064
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,3,729,ad2d97e5d2847f2b36049eb35f5a464dd2d7bb057704f2cf54d8d487db7171b7
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,4,729,333b09a1f16419ae3e4c527fd9177eab919e090b89ff62673f570e0ec43eb734
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,6,729,dfe681962277d8ac13ad4c0851192b667f15808a3b78a0920c0d3e425223d97d
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,8,728,26698adef47516745f344006cd01d08c0e52b02b8d9d1365bf4de58ed935ff50
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,12,727,2251d040c55d5c4c3aaece138e7d41c949ec1d7bc9bfc83f085b975d4d09f0e1
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,16,726,cb9276a6c7aeb0c21d489719fadd2bc1d0b8397a1b75553dc90a6b6b02027180
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,24,722,2a923caa09af4e12d030904cfba9c36d74fe89912151920e36ef4dd3b1277c1f
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,32,722,5b16949f1ce9131ebf094a89e13cbae042a6c82a4509e81082ff13c521b2a477
R1E03_trend_12h_resumption,trend_pullback_resumption,90d0f87208e9aff45443c6864be13ef853dec694ab5c5a2d97902e744cce55e8,48,720,2fd06203f5ff464714cc26402fed521e08a833a28c24db56d48d5dffc4607f38
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,1,762,6d4622e30e7f83bce1995cb794060398ef45c820df8740dde7d04aa4973a1eae
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,2,762,c2381a4068501a4bf71bb53e543facc0504fdf3d95947230f04ac7a316f30156
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,3,762,9ca7663050baf54e81e17acc5c031a88291279f406c7898c8e902b66c60190e1
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,4,762,7a6664fdf78e1f259340a2ea47a595f249a113c540df8cba47ba1b76e8b02307
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,6,762,be9d9fd5fd7a5ff872868984b83af66e357c0a196ddf79fa766c59383adc2e1f
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,8,761,82abf2de37ffd42bcbe7f9a19e2fb521cdb68c97f2262843bff36d05968a25fb
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,12,760,9d4398c8e4369b8de23e4ffd58afbc97576516fb2f207fcfb1d1d45cb852dd9a
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,16,759,6708b5f3037f62df249c0d2d39dba54f6f4e21f2ca8a24d1acd293c0038d9ab5
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,24,756,512b6598c69781205a236d4c9e55b6f350b155340dab089c456960a23feb61da
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,32,755,2e926ce2b0ddf29a57e00ce16dde87dee4d32fe11010e6dd2b520312c8d97c2d
R1E04_trend_16h_resumption,trend_pullback_resumption,88b02ad95db6eca41b982925a97f72f3cc23baf43d5ca2d042e0c5a8a755a494,48,753,7a326369b0c206def6a60bf1c488497b2c6f99b8b14faff91fabd4d6cdaf0a1c
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,1,361,0468244860bacb51d5928d7560fffd1b8e8ec1c28e6cf9ff128f1fca58003f60
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,2,361,885f0bd7f3492028ef0c6a2b666234bb872219890ccbf95e7bc1f1441a8427c4
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,3,361,2a81f0740f08475148551bfcb70475606f19411d29bbddd3f16e094817f826ec
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,4,361,749efa4a6781a3c805edffa85b41b34d40423145ba7183a0a727d25b52aed7fb
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,6,361,02d3443d7a4bb2d6e28312371867554a75fcd8b2c3d36486027763463dbf2819
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,8,361,ab06f80186d444882868e54ed0a0839cd489642eacfc995b700aca81cd92a04c
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,12,361,c0466630dea4d89e7c2625fc928f0ec36f11e7679e1428e14f7c9dfeae957dd6
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,16,361,42e0315b2cff3331da24da7d88b41a73c49c10c087b17f66b66fae8858ae7a0b
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,24,360,f704f84453f7f0008519428a2a6d4a56bfafd5eb52920f077b6065bd74856b69
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,32,359,5b3ffbba809fc5fe89f2925910c7c81220f56d1aaddba70da0f8c6155e3dccd0
R1E05_legacy_trend_24h_resumption,trend_pullback_resumption,eb9d5030db470ff6cdd7799ec682f3041d59ccdf58d2d29dc3cb3ebc1a9f7a7d,48,357,d5d0e5a05ec25a81f3d0a617a1421699f968fcac1b791b15353bee7323ce2741
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,1,1271,48507591ceb8b7ff460ebd85db37306d2a5af132d917e9edeb335d6c4f11a13d
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,2,1271,1ae99e22f20ddc9afc92c315672d1281fa2dfa3da9ee2bd22a4b863750a5dfb3
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,3,1271,4d80e7f283b6692ead6daa97132e4a3d10e29867b10f4a4baaf3f6c584484a74
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,4,1271,a5fb1770b2ffbbe288764c105e89d183b862af28672a8f8d29a20324270d2714
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,6,1271,7cd7658cec5f26b7eb18161af4d227760b3b94ea06c3db9c0635b645418caea7
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,8,1270,20eb17acfc5942bbe202a82df33fa93d5ef931b8137d97f009e2cddf3c506f51
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,12,1267,be26145584adf2c98f5af3222d4e844c5f5710794799c037a8eea9325b345946
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,16,1265,cfff40b352b08aa7bd107916db7361a95bf892cd9f4642e099676e2e30f78eab
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,24,1260,17850cb131baff197b20e75a5308af2aa34d4a0d9b32363c359034472c37e6b6
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,32,1254,de9b5d5d9137602ee109b6e708e57e9a56d9e08936307a80af92cca95b2f28f4
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,48,1236,661b590df58bf789b222a7aba8ed0979972b844959a585149fa9f1b60a1a367b
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,1,897,1f600b5e76a6405ca8070dad83652d95aaaaf3c9542945f8dbd37f711c38d8d5
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,2,897,18eb0db1949de1201c59b4f608c6daeb41220610444b7639f97f397ba67ccf50
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,3,897,a27a18ab9d0ac2d80d811edba22ce9d24c0a60aa5efdf718f9146b8c5566116d
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,4,897,651d91a08dec7a9d725fae796eda275c34732b2fedfd184d910ea27a979b9290
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,6,897,bbf96871b010f2bfa444ddc12f54681465fb942531a05666044e8b81a7ae040d
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,8,896,bea24251bd0f7cb832203cf8ae51cec0111919c5c9b2675e88edf572ccab305e
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,12,895,37f48a95b684cd40da74c4f520db45401a6cb55e404001604fd37667ded0eefb
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,16,894,283bff6ee8bfb79633fb142186d19e1d267bd2622d89b685d27bc276112eea48
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,24,892,7fe28b0bf7dbe0eed441a8ff8e686059e9d82ccdea7b18ea05f77484eb386404
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,32,888,e4daa8871739ae2afa77bd2e20a69c129d920bf1cc38158508bbe7b00c5ea882
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,48,875,4d2b5d996642dc141cff5635c607349d19d11f33346b3710d33d1d53c20ec22d
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,1,657,5ebb68878d0f8964716c5c9abf449b37685fd9a96ffd5a45b7e658abc7d4e84c
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,2,657,b059669670b2a60cad987892fd43be3101fff80be9639273f5d3adb5705c3e6f
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,3,657,1f2d3e8b34a13f9c716dead907f0e84d1d5c1fc8f599374cd73cbbee9a40bf8a
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,4,657,9c871587da88f10d2e4e18d4769f343e5a41f6acceac10c6f052c709b55d639d
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,6,657,fc4aea5d2e39ffccc93dc3a7463e1840177fea8cf6a976ec70bdf535630711ce
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,8,656,1d570aafadefcd56e115a18d8f0381917ad3c8d2abafaeadf4f64d35cb7077f6
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,12,655,ef3b990c6d08122a54603701b86a662c15e7a74af478b00fc6771a9afe4e3ff8
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,16,655,f2bd32fc809509db54ca9c89ed07e24b5bde458a3d1f3e9bc69fd97c50090023
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,24,653,3eaf552a4eed298c362f35d92655ac6a48fe8e69f3f76e559c1a8de69daa8eb3
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,32,650,e2cf6dbdb7dcd76d3b1e2dd720eec99843b59bfff2335516fdcac68a1110ca1b
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,48,640,6b5cbb705115783e2188741a7d1f63b120e993657f6b46135fdeac8766d3770c
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,1,446,6b7af22dd0ee94ff3c78bf6087b75e56292afcb2b7f3179699db996555624c67
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,2,446,d689e7f2590fcd6e376ff93ec531c9ce9fffce07c15762d56ed8762cfaeff415
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,3,446,280e6cfecb3100fe1b869ab048829b75029ebab9d21edfb5780e77808969c5b2
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,4,446,12844ab8dbc670bd169427608453cffd21ca5bfae7c21dc61270f053e291fe70
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,6,446,37c1b46a69981cbfc50146e6e0dd1835946c6a2824ac2db28f7e4d46414cb8fd
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,8,446,c8baff3e1872dd643a7cdae31726a91656f4daf3e69557a8a874007b693a2035
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,12,446,592d0f2ba8b8178274ab3c5795235a314fdae8162df2e370475bbf2d7e5da7fc
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,16,446,458f6f52b1eef31a3842097cabfe124c088d27aaafe6c3be7252a8bbcb9d6485
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,24,444,58c93fb31329476b1c731c37ad53d87f7ac762b817182a4d8491df5ce898145a
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,32,442,d7c3dc9583d93322a51edb9a9cf8da4120ce194c69acee5d758b83ca3af651eb
R1F04_donchian_64,donchian_channel_breakout,250f9463fb7001c7217b9f3d0e9df47dd574802cf9121fdec22aba32b07f7e21,48,436,694dfa1d983b82ce622f45a31f492fbf327c230dd7ea614827c47faa6130035e
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,1,346,3ed0e179ac44ee106cd5c39e299c53505b32a3c11bcc2d4247cfa3d4e1a019c5
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,2,346,fb937df848241b2f60fb4ef58e0ffcfc3d81689a5adad00d098254fd22776b05
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,3,346,8eda58d8fd1063d1376d9dcdf3c8af0af588f94d25b8bd7a54603b2d2fb765fe
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,4,346,f22d575de046a389f6a497debfe698aff0edb90c9daf6b0aa6d689a001491a33
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,6,346,2bea8068fb97f247ca4133308100d012ac830c31b77af7172d8aea717c047e9f
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,8,346,ec2339bd5526b488cb411cbb56586d65c798d50bd28ba77e43cce2a2110f31b3
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,12,346,5c2ba1a59154e3b8371847a0f98f1a2cad150f21b8e954b76fb41ac6c604a8d1
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,16,346,742374a823cf2cdb13f5c8c1e3e432263f1616b9f9026d889624e38aff9cff48
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,24,344,bab9236958d6e7866b1f514a1eaad08bf9391010562f64541952ee7786f0e13a
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,32,343,27ff61a8e9abd84fde9c0f84f0bd6ba05374ce33491280d4ae94aa723555a1df
R1F05_donchian_96,donchian_channel_breakout,688e5f47d6a80ef2a8cbd9ed190579e2ce60536ae5168ef6edf736f3d72b2f1e,48,338,ef9c66bf6d2752b9bff4dfdbd33e03a9c19ce0415d18283eaa6fb201c94853c4
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,1,753,f79be78c48c74b3c284e20ea5f460a67b1596835d4be22ce86b07dd6d6384978
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,2,753,cb5c449f1bd4c19b3a6f105e36f8de7d5c594a3760975d4bf4738fd81ccead36
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,3,753,a64aa45d0e3c732f96a96579f0f8a75bab2000461624b9a0ee5fa4918d7b2410
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,4,753,48d3a0a5dd4ebc65359e01384b241babc2a581635938aba80d9c9b9bf6489cd9
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,6,753,551f9a2eac48439b726d42486c3687cb43d6688583f04f38c9d748e07ed7445f
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,8,753,a879e546f65b1b433183e5be6e2f00564b51255875351c690a8089af5b7eaf49
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,12,751,756fc6eb9a9c929df13220461ab52add8844752d5f127dd49fc519cff71e5b24
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,16,751,83b30c3dc1e45691b671ec1e15e86e1ec9ed3f3dd7403aba0a173f6296748f61
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,24,747,ed2d8268374cd56c841f90769f38065dc5a8ee4e00714cc164a8d3c5da3624b3
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,32,745,290d513ee88a75148148995c25baabc5678927bfe0b4084913e66e7599535687
R1G01_ema_4_16,ema_trend_cross,964ecefd4343c93488d61415ecc54cfdf0fc2e9640af14fbab304692c69e81e6,48,740,829e922307f7aca97ebd5bcec10307745cc16eedd5b220bcacc8a9d4d112a5ec
R1G02_ema_8_32,ema_trend_cross,7b74da38f808617f26d40d669d436262b2a3c59e08cc85df3b511a3adf18a466,1,384,38c426ea4d73bbe6d5d8eaff54f47f713ea409469d9c2690227679fc1512a9bb
R1G02_ema_8_32,ema_trend_cross,7b74da38f808617f26d40d669d436262b2a3c59e08cc85df3b511a3adf18a466,2,384,b0cb38beb2f4a6f27a7661c4b93a18328a04a80ff99ed6743c07619928fa88ab
R1G02_ema_8_32,ema_trend_cross,7b74da38f808617f26d40d669d436262b2a3c59e08cc85df3b511a3adf18a466,3,384,399ad7c1340f3202d015e0382a3d0c99a602054289dd17c2a7c7cf2e62f2e79b
R1G02_ema_8_32,ema_trend_cross,7b74da38f808617f26d40d669d436262b2a3c59e08cc85df3b511a3adf18a466,4,384,36124d3c22e75f43d56b6e1e26b139ec989e4e0e4b3a922e8d0757f90cd2ca29
R1G02_ema_8_32,ema_trend_cross,7b74da38f808617f26d40d669d436262b2a3c59e08cc85df3b511a3adf18a466,6,384,715aff382a5331d2f0b0429a245fe3d367637badfde788860602a503f3718ceb
R1G02_ema_8_32,ema_trend_cross,7b74da38f808617f26d40d669d436262b2a3c59e08cc85df3b511a3adf18a466,8,384,fd0753d1604c8a531728f628bf894f7d34cf6acf1df1970914b27e6fb63f1b4c
R1G02_ema_8_32,ema_trend_cross,7b74da38f808617f26d40d669d436262b2a3c59e08cc85df3b511a3adf18a466,12,384,8005e9c7b19b7a707b043a5bff49133457e1b51e98b877f3adeaa54ed3d44f6e
