candidate_id,family,definition_sha256,horizon_bars,month,trades,win_rate,avg_gross_pips,avg_default_net_pips,total_default_net_pips,avg_severe_net_pips,total_severe_net_pips,median_default_net_pips,avg_mfe_pips,avg_mae_pips,median_mfe_pips,median_mae_pips,avg_bars_to_mfe,avg_bars_to_mae,q05_default_net_pips,q95_default_net_pips,default_profit_factor,severe_profit_factor,total_excluding_best_utc_day,total_excluding_best_two_utc_days
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,1,2024-06,143,0.475524475524,-0.362237762238,-0.940130945756,-134.438725243069,-3.095917312791,-442.716175729177,-0.575813008131,5.658741258741,-5.591608391608,3.949999999998,-3.850000000003,0.972027972028,0.979020979021,-12.216880104344,10.576890487610,0.705756905365,0.320902701404,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,2,2024-01,184,0.494565217391,-0.158967391304,-0.817443620315,-150.409626138005,-3.134396078337,-576.728878413989,-0.078028450301,10.132880434783,-10.068478260870,7.499999999997,-7.250000000001,1.467391304348,1.440217391304,-23.942203991581,18.729372007661,0.850648337894,0.531131201599,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,2,2024-02,187,0.497326203209,0.470053475936,-0.136381258715,-25.503295379676,-2.349250728016,-439.309886138951,-0.046025104603,7.587433155080,-6.683957219251,4.999999999998,-4.850000000002,1.475935828877,1.475935828877,-13.201612649620,17.072187887258,0.963462024019,0.532171014711,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,2,2024-03,184,0.429347826087,-1.229076086956,-1.831113354057,-336.924857146508,-4.035187888258,-742.474571439534,-1.550000000001,7.292663043478,-8.668478260870,4.525000000002,-5.974999999999,1.391304347826,1.516304347826,-17.209663003664,13.357500000001,0.620948560563,0.350220945933,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,2,2024-04,182,0.395604395604,0.595604395604,0.008991574917,1.636466634913,-2.164234066457,-393.890600095177,-1.291769592477,9.029395604395,-9.106318681319,3.400000000001,-5.000000000001,1.362637362637,1.516483516484,-19.027027063098,16.172603199919,1.002009282966,0.632126042972,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,2,2024-05,177,0.440677966102,-0.017514124294,-0.585922966732,-103.708365111576,-2.722740651609,-481.925095334772,-1.002102803739,7.088983050847,-6.737853107345,4.800000000000,-4.700000000000,1.406779661017,1.468926553672,-14.537687670729,14.809376199616,0.835792698387,0.444415644066,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,2,2024-06,143,0.454545454545,-0.340909090909,-0.918802274427,-131.388725243036,-3.074588641463,-439.666175729144,-0.725813008128,8.018531468532,-8.321678321678,5.000000000001,-5.699999999996,1.461538461538,1.482517482517,-13.018724106021,10.263631449631,0.769197141168,0.419131243338,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,3,2024-01,184,0.500000000000,0.855434782609,0.196958553598,36.240373861984,-2.119993904424,-390.078878414000,-0.059432903805,12.978532608696,-11.607608695652,8.874999999999,-8.000000000000,1.951086956522,1.842391304348,-26.315501446410,23.154619492658,1.033634129954,0.702250671154,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,3,2024-02,187,0.470588235294,0.961497326203,0.355062591553,66.396704620328,-1.857806877748,-347.409886138947,-0.510093652445,9.122727272727,-7.836363636364,6.299999999999,-5.449999999999,1.941176470588,1.909090909091,-17.051705151274,18.413145178719,1.083911894382,0.658872831852,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,3,2024-03,184,0.423913043478,-1.016576086957,-1.618613354057,-297.824857146524,-3.822687888258,-703.374571439550,-2.274437340152,8.973913043478,-10.050271739130,5.625000000001,-7.225000000003,1.793478260870,1.951086956522,-19.960345819748,17.945079530918,0.704826474942,0.444702251279,0.000000000000,0.000000000000
