candidate_id,family,definition_sha256,horizon_bars,side,trades,win_rate,avg_gross_pips,avg_default_net_pips,total_default_net_pips,avg_severe_net_pips,total_severe_net_pips,median_default_net_pips,avg_mfe_pips,avg_mae_pips,median_mfe_pips,median_mae_pips,avg_bars_to_mfe,avg_bars_to_mae,q05_default_net_pips,q95_default_net_pips,default_profit_factor,severe_profit_factor,total_excluding_best_utc_day,total_excluding_best_two_utc_days
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,8,1,550,0.516363636364,1.285454545455,0.690497732949,379.773753122166,-1.499415892061,-824.678740633518,0.349981684981,13.458727272727,-13.639454545455,9.625000000000,-9.350000000002,4.307272727273,4.056363636364,-26.780245966230,30.603978139330,1.111030441094,0.796215008917,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,12,-1,346,0.401734104046,-4.064017341041,-4.685777391612,-1621.278977497902,-6.929297492756,-2397.536932493662,-5.084023209844,22.640895953757,-22.590173410405,14.024999999999,-15.200000000000,5.043352601156,6.589595375723,-53.839648812194,46.375637943785,0.661004118573,0.544222994811,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,12,1,549,0.515482695811,2.540710382514,1.948356876699,1069.647925307608,-0.236350134931,-129.756224077215,0.749999999999,16.958743169399,-16.580510018215,11.500000000001,-10.750000000002,6.187613843352,5.735883424408,-29.104593260987,38.494669388457,1.289984680759,0.969849015878,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,16,-1,346,0.398843930636,-4.017341040462,-4.639101091034,-1605.128977497900,-6.882621192178,-2381.386932493660,-6.821433834477,25.193208092485,-24.558815028902,15.499999999999,-17.325000000000,6.563583815029,8.283236994220,-52.924882605146,52.268539692328,0.686930212826,0.575158341483,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,16,1,548,0.531021897810,2.841788321168,2.253742401542,1235.050836044970,0.077650562290,42.552508134921,1.191179551131,19.352554744526,-19.208029197080,12.899999999999,-12.500000000000,7.885036496350,7.514598540146,-33.706634496372,42.218278102035,1.293260633739,1.008860087399,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,24,-1,346,0.367052023121,-5.595375722543,-6.217135773115,-2151.128977497901,-8.460655874259,-2927.386932493661,-9.427843915343,30.079768786127,-28.797976878613,18.275000000000,-21.625000000000,9.289017341040,12.904624277457,-68.050540142982,66.440894269294,0.654539762778,0.564665101537,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,24,1,546,0.547619047619,4.588736263736,4.000450494258,2184.245969864935,1.823878955302,995.837909594788,1.790187608562,24.971245421245,-24.251007326007,17.150000000002,-15.724999999999,12.701465201465,11.157509157509,-43.310548523207,60.475450958286,1.421263390713,1.172782296596,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,32,-1,344,0.354651162791,-4.416279069768,-5.038520872935,-1733.251180289707,-7.283004479270,-2505.353540868990,-11.838423622304,36.672674418605,-33.509156976744,20.399999999999,-26.625000000000,12.049418604651,17.857558139535,-73.138897887699,78.649104351188,0.750974587976,0.664629081865,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,32,1,544,0.606617647059,7.915073529412,7.326580932013,3985.660027015316,5.149595737217,2801.380081046011,6.513746129102,31.261488970588,-28.679595588235,21.150000000002,-18.675000000002,18.106617647059,14.966911764706,-53.549573491247,72.855387887802,1.679354540098,1.440325437822,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,48,-1,334,0.386227544910,-3.939071856288,-4.556164183910,-1521.758837425788,-6.790348839153,-2267.976512277262,-10.063092410221,42.791766467066,-38.887724550898,23.875000000000,-29.649999999999,19.164670658683,25.113772455090,-89.376997956516,106.234728858550,0.800039801800,0.719132737380,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,48,1,541,0.587800369686,9.650924214418,9.062171878690,4902.634986371144,6.884667207234,3724.604959113381,7.486222326896,40.312661737523,-36.021441774492,28.300000000002,-24.500000000000,25.985212569316,22.170055452865,-73.849999999999,93.420663265307,1.658276337748,1.468821052149,0.000000000000,0.000000000000
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,1,-1,227,0.480176211454,0.403303964758,-0.222219711337,-50.443874473476,-2.473267063526,-561.431623420362,-0.392686567164,8.041409691630,-6.725770925110,5.350000000001,-4.750000000001,0.986784140969,0.982378854626,-15.293853594886,13.634045150874,0.941656295534,0.516854260668,0.000000000000,0.000000000000
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,1,1,430,0.427906976744,0.307558139535,-0.283669621052,-121.977937052178,-2.466125142224,-1060.433811156417,-0.956920901069,5.082441860465,-4.901162790698,3.250000000003,-3.399999999999,0.969767441860,0.972093023256,-9.590186890087,11.277717041803,0.882746170174,0.359795544580,0.000000000000,0.000000000000
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,2,-1,227,0.458149779736,-0.458149779736,-1.083673455830,-245.993874473456,-3.334720808019,-756.981623420343,-1.189859693876,11.079515418502,-10.078854625551,7.199999999997,-7.149999999999,1.431718061674,1.528634361233,-20.746135597032,24.540000000001,0.814434513432,0.534682809579,0.000000000000,0.000000000000
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,2,1,430,0.472093023256,0.390697674419,-0.200530086168,-86.227937052136,-2.382985607340,-1024.683811156376,-0.352429149797,7.028953488372,-7.008139534884,4.600000000001,-4.725000000002,1.446511627907,1.446511627907,-13.355853784787,14.813695960742,0.937599630983,0.473249315742,0.000000000000,0.000000000000
R1F03_donchian_32,donchian_channel_breakout,89c8565e92a080e3ace48f140ff09083828cdaf9fc7ee7de604c985725b819ad,3,-1,227,0.431718061674,-0.327092511013,-0.952616187108,-216.243874473438,-3.203663539297,-727.231623420324,-2.765815085159,13.378854625550,-12.109691629956,8.400000000000,-9.099999999998,1.911894273128,2.096916299559,-25.608199481850,27.582327376117,0.863956842768,0.616210934203,0.000000000000,0.000000000000
